Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,33462,31065,30221,31965,37727,34610,34223,35378,44267,40118,39900,44312,51101
  └─ YOY Sales Growth %,16.14%,10.78%,9.95%,11.62%,12.75%,11.41%,13.24%,10.68%,17.34%,15.92%,16.59%,25.25%,15.44%
Expenses,27332,24708,24173,25073,29835,27927,28197,28575,35517,31296,32228,35442,40225
  └─ Material Cost %,20.01%,19.45%,19.51%,18.73%,19.87%,20.42%,20.88%,22.36%,22.01%,23.67%,24.89%,24.87%,24.94%
  └─ Employee Cost %,5.61%,5.98%,6.56%,6.46%,5.45%,6.22%,7.09%,6.95%,6.07%,6.47%,6.95%,6.46%,5.90%
Operating Profit,6131,6357,6048,6893,7892,6682,6026,6804,8750,8822,7671,8870,10876
OPM %,18%,20%,20%,22%,21%,19%,18%,19%,20%,22%,19%,20%,21%
Other Income,308,296,285,256,-48,247,403,382,485,372,406,65,259
  └─ Exceptional items,0,0,0,0,-569,-88,-83,0,-67,-38,0,-200,-85
  └─ Other income normal,308,296,285,256,521,335,487,382,552,411,406,265,344
Interest,1816,2032,2226,2433,2586,2795,3027,3270,3407,3551,3669,3909,4015
Depreciation,1207,1183,1245,1244,1329,1443,1572,1608,1831,1810,1899,1975,2042
Profit before tax,3415,3438,2862,3472,3928,2691,1830,2308,3996,3834,2510,3051,5078
Tax %,31%,25%,29%,25%,31%,23%,46%,25%,26%,28%,40%,27%,25%
Net Profit,2356,2576,2024,2603,2722,2066,983,1734,2973,2767,1498,2233,3802
  └─ Minority share,-987,-1000,-860,-1089,-1352,-991,-668,-914,-1477,-1348,-945,-1196,-1844
  └─ Exceptional items AT,0,0,0,0,-394,-68,-45,0,-50,-28,0,-146,-63
  └─ Profit excl Excep,2356,2576,2024,2603,3116,2134,1028,1734,3023,2795,1498,2379,3866
  └─ Profit for PE,1369,1576,1164,1514,1568,1110,329,820,1521,1433,553,1105,1990
  └─ Profit for EPS,1369,1576,1164,1514,1370,1075,315,820,1496,1419,553,1037,1958
  └─ YOY Profit Growth %,-46%,-18%,11%,-40%,15%,-30%,-72%,-46%,-3%,29%,68%,35%,31%
EPS in Rs,20.12,23.17,17.10,22.25,20.80,16.33,4.78,12.45,21.98,20.85,8.13,15.23,28.77
Raw PDF,,,,,,,,,,,,,
