Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,41,39,34,37,43,41,43,43,50,53,58,70,71
  └─ YOY Sales Growth %,11.10%,36.66%,10.97%,11.23%,5.93%,5.54%,25.53%,16.63%,16.67%,28.17%,34.55%,62.00%,41.52%
Expenses,33,30,25,28,32,30,31,32,35,40,46,52,45
  └─ Material Cost %,55.28%,54.30%,49.50%,55.68%,57.87%,53.61%,53.51%,52.14%,29.20%,54.91%,52.83%,50.51%,39.92%
  └─ Employee Cost %,13.14%,13.75%,13.85%,12.11%,12.08%,13.07%,12.76%,11.33%,31.63%,14.32%,14.49%,14.06%,18.20%
Operating Profit,8,9,9,9,11,11,12,12,16,13,11,19,26
OPM %,19%,23%,27%,24%,25%,26%,27%,27%,31%,24%,20%,26%,37%
Other Income,2,2,1,0,1,0,0,0,0,0,1,1,0
  └─ Exceptional items,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,1.82,1.52,0.66,0.23,0.77,0.46,0.37,0.30,0.18,0.39,1.21,0.51,0.17
Interest,2,2,2,2,2,1,2,1,4,2,2,2,2
Depreciation,4,5,4,4,5,5,5,5,5,6,6,6,6
Profit before tax,4,4,4,3,5,5,5,5,6,5,5,11,18
Tax %,-1%,28%,13%,31%,35%,49%,6%,17%,8%,13%,15%,6%,39%
Net Profit,4,3,4,2,3,2,5,5,6,5,5,10,11
  └─ Exceptional items AT,-0,0,0,0,0,0,0,-0,0,0,0,0,0
  └─ Profit excl Excep,4,3,4,2,3,2,5,5,6,5,5,10,11
  └─ Profit for PE,4,3,4,2,3,2,5,5,6,5,5,10,11
  └─ Profit for EPS,4,3,4,2,3,2,5,5,6,5,5,10,11
  └─ YOY Profit Growth %,-56%,-1%,88%,-48%,-21%,-15%,32%,121%,85%,94%,-5%,124%,91%
EPS in Rs,2.06,1.49,1.70,0.95,1.43,1.11,2.21,2.06,2.62,2.10,2.04,4.61,4.95
Raw PDF,,,,,,,,,,,,,
