Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,13.06,13.68,15.19,16.13,15.39,16.74,17.84,18.34,19.26,21.08,23.51,25.07,23.67
  └─ YOY Sales Growth %,34.09%,31.79%,35.14%,29.35%,17.84%,22.37%,17.45%,13.70%,25.15%,25.93%,31.78%,36.70%,22.90%
Expenses,12.75,12.80,14.22,15.13,18.15,16.79,17.16,17.68,19.21,21.39,22.96,24.63,23.90
  └─ Employee Cost %,52%,51%,48%,49%,50%,50%,48%,48%,50%,52%,50%,57%,52%
Operating Profit,0.31,0.88,0.97,1.00,-2.76,-0.05,0.68,0.66,0.05,-0.31,0.55,0.44,-0.23
OPM %,2.37%,6.43%,6.39%,6.20%,-17.93%,-0.30%,3.81%,3.60%,0.26%,-1.47%,2.34%,1.76%,-0.97%
Other Income,3.77,1.10,0.79,-8.33,2.47,8.25,1.10,1.63,1.96,0.13,0.11,0.67,2.09
  └─ Exceptional items,0.92,0.00,0.00,-9.86,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,2.85,1.10,0.79,1.53,2.28,8.24,1.10,1.63,1.96,0.13,0.11,0.67,2.09
Interest,0.33,0.29,0.25,0.55,0.24,0.25,0.26,-0.33,0.03,0.05,0.00,0.04,0.01
Depreciation,0.25,0.25,0.25,0.27,0.21,0.23,0.24,0.21,0.25,0.21,0.21,0.21,0.26
Profit before tax,3.50,1.44,1.26,-8.15,-0.74,7.72,1.28,2.41,1.73,-0.44,0.45,0.86,1.59
Tax %,7.14%,289.58%,19.84%,3.44%,74.32%,12.44%,24.22%,34.02%,-304.05%,59.09%,111.11%,5.81%,-22.64%
Net Profit,10.74,-7.32,1.26,-9.08,-1.28,6.76,0.96,1.59,6.99,-0.70,-0.06,0.81,1.95
  └─ Profit from Associates,7,-5,0,-1,0,0,0,0,0,0,0,0,0
  └─ Minority share,-1,-4,0,4,-0,-1,-0,0,2,-0,1,2,2
  └─ Exceptional items AT,1,0,0,-9,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,10,-7,1,0,-1,7,1,2,7,-1,-0,1,2
  └─ Profit for PE,9,-12,1,0,-2,6,1,2,9,-1,1,3,4
  └─ Profit for EPS,9,-12,1,-5,-1,6,1,2,9,-1,1,3,4
  └─ YOY Profit Growth %,92%,-797%,-39%,-92%,-117%,148%,-43%,874%,694%,-115%,74%,55%,-61%
EPS in Rs,0.85,-1.05,0.13,-0.45,-0.12,0.50,0.07,0.17,0.81,-0.08,0.13,0.26,0.31
Raw PDF,,,,,,,,,,,,,
