Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,19.63,15.68,19.29,15.77,15.25,8.28,8.77,8.51,7.56,7.99,7.79,31.32,34.13
  └─ YOY Sales Growth %,11%,-6%,-2%,-15%,-22%,-47%,-55%,-46%,-50%,-4%,-11%,268%,351%
Expenses,27.66,23.88,26.21,23.37,14.53,13.36,13.05,12.37,11.75,10.30,10.34,34.89,35.52
  └─ Employee Cost %,61%,87%,70%,79%,46%,105%,79%,76%,79%,72%,73%,60%,51%
Operating Profit,-8.03,-8.20,-6.92,-7.60,0.72,-5.08,-4.28,-3.86,-4.19,-2.31,-2.55,-3.57,-1.39
OPM %,-40.91%,-52.30%,-35.87%,-48.19%,4.72%,-61.35%,-48.80%,-45.36%,-55.42%,-28.91%,-32.73%,-11.40%,-4.07%
Other Income,2.91,6.14,4.29,101.39,8.21,-18.82,10.36,7.95,7.44,7.88,4.44,44.73,2.69
  └─ Exceptional items,0.00,0.00,-0.12,95.12,-0.02,-28.10,-0.16,-0.34,-0.63,0.00,0.00,41.84,0.00
  └─ Other income normal,2.91,6.14,4.41,6.27,8.23,9.28,10.52,8.29,8.07,7.88,4.44,2.89,2.69
Interest,0.92,2.39,3.40,5.06,3.82,5.00,4.87,6.18,4.60,1.08,0.57,0.78,1.67
Depreciation,3.24,3.48,3.70,5.29,2.97,1.29,1.39,1.29,1.15,1.33,1.25,1.38,2.01
Profit before tax,-9.28,-7.93,-9.73,83.44,2.14,-30.19,-0.18,-3.38,-2.50,3.16,0.07,39.00,-2.38
Tax %,11.21%,10.72%,8.12%,8.77%,78.97%,-10.70%,344.44%,-6.51%,-4.80%,-42.09%,171.43%,-0.13%,-18.49%
Net Profit,-10.33,-8.78,-10.52,76.13,0.45,-26.97,-0.79,-3.15,-2.38,4.50,-0.05,39.04,-1.94
  └─ Minority share,1,5,5,7,0,1,-0,0,0,0,0,0,-1
  └─ Exceptional items AT,0,0,-0,88,0,-28,0,-0,-1,0,0,42,0
  └─ Profit excl Excep,-10,-9,-10,-12,0,1,-1,-3,-2,4,-0,-3,-2
  └─ Profit for PE,-9,-4,-5,-5,1,1,-1,-3,-2,5,0,-3,-3
  └─ Profit for EPS,-9,-4,-5,83,1,-26,-1,-3,-2,5,0,39,-3
  └─ YOY Profit Growth %,-171%,29%,-58%,1%,106%,124%,72%,43%,-448%,408%,103%,9%,-58%
EPS in Rs,-1.99,-0.79,-1.08,17.61,0.11,-5.54,-0.21,-0.66,-0.50,0.97,0.01,8.29,-0.62
Raw PDF,,,,,,,,,,,,,
