Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1251,1212,1284,1210,1271,1166,1176,1125,1277,1266,1264,1371,1564
  └─ YOY Sales Growth %,5.32%,6.88%,8.38%,12.30%,1.65%,-3.78%,-8.36%,-7.07%,0.45%,8.54%,7.44%,21.92%,22.46%
Expenses,1181,1153,1236,1150,1174,1086,1093,1040,1174,1172,1171,1271,1438
  └─ Material Cost %,73%,72%,74%,72%,71%,71%,71%,69%,68%,69%,68%,69%,67%
  └─ Employee Cost %,10%,11%,10%,10%,10%,11%,11%,11%,11%,11%,12%,11%,10%
Operating Profit,70,58,48,60,97,79,83,85,103,94,93,100,126
OPM %,6%,5%,4%,5%,8%,7%,7%,8%,8%,7%,7%,7%,8%
Other Income,6,4,7,2,5,4,2,3,3,4,7,8,12
  └─ Other income normal,5.69,3.96,6.81,2.37,5.41,3.99,2.43,3.29,2.60,4.50,6.77,8.00,12.05
Interest,30,31,30,30,31,29,31,31,30,31,30,30,29
Depreciation,19,20,21,21,22,23,23,24,24,26,27,29,32
Profit before tax,26,11,3,11,50,31,32,33,52,41,42,49,77
Tax %,17%,21%,-12%,19%,24%,25%,25%,24%,25%,25%,25%,24%,24%
Net Profit,21,9,3,9,38,24,24,25,39,31,32,37,59
  └─ Minority share,1,1,1,1,0,-0,-0,-0,-0,-1,-1,-1,-1
  └─ Profit excl Excep,21,9,3,9,38,24,24,25,39,31,32,37,59
  └─ Profit for PE,22,10,4,10,39,24,24,25,38,30,31,36,58
  └─ Profit for EPS,22,10,4,10,39,24,24,25,38,30,31,36,58
  └─ YOY Profit Growth %,-16%,-4%,-62%,-16%,72%,141%,452%,147%,-1%,27%,29%,44%,52%
EPS in Rs,9.28,4.07,1.78,4.14,15.76,9.66,9.82,10.25,15.65,12.23,12.68,14.76,23.78
Raw PDF,,,,,,,,,,,,,
