Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,10182,9900,10567,11366,11686,10418,10786,10703,11664,11719,13450,12069,12544
  └─ YOY Sales Growth %,19.73%,15.19%,-8.83%,7.65%,14.77%,5.23%,2.08%,-5.83%,-0.19%,12.49%,24.70%,12.77%,7.54%
Expenses,10073,9557,10813,10500,11252,10148,10646,10605,11239,11530,13524,11863,12525
  └─ Employee Cost %,8.29%,8.11%,8.49%,8.55%,9.15%,8.12%,6.57%,7.61%,2.26%,5.69%,11.26%,10.84%,7.95%
Operating Profit,109,343,-246,866,434,270,140,98,426,189,-74,206,19
OPM %,1%,3%,-2%,8%,4%,3%,1%,1%,4%,2%,-1%,2%,0%
Other Income,41,-25,4,0,36,2,1,9,77,202,98,166,427
  └─ Other income normal,41,-25,4,0,36,2,1,9,77,202,98,166,427
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,150,318,-242,866,470,272,141,107,502,391,23,372,446
Tax %,4%,16%,-19%,18%,34%,14%,48%,-221%,36%,-0%,14%,-1%,-26%
Net Profit,124,261,-175,722,313,243,91,349,356,402,55,380,580
  └─ Profit from Associates,-20,-4,20,9,5,10,17,4,35,9,35,3,16
  └─ Minority share,2,-1,-1,-0,-2,-4,-1,1,2,-1,-1,-0,-2
  └─ Profit excl Excep,124,261,-175,722,313,243,91,349,356,402,55,380,580
  └─ Profit for PE,126,260,-176,722,311,239,90,349,359,400,54,380,578
  └─ Profit for EPS,126,260,-176,722,311,239,90,349,359,400,54,380,578
  └─ YOY Profit Growth %,123%,94%,-443%,-2%,146%,-8%,151%,-52%,15%,67%,-40%,9%,61%
EPS in Rs,0.77,1.58,-1.07,4.38,1.89,1.45,0.54,2.12,2.18,2.43,0.33,2.31,3.51
Raw PDF,,,,,,,,,,,,,
