Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,58.20,56.09,36.59,44.76,46.30,40.38,33.75,29.61,29.56,28.56,23.23,18.19,16.39
  └─ YOY Sales Growth %,-22.60%,21.12%,-24.49%,-34.08%,-20.45%,-28.01%,-7.76%,-33.85%,-36.16%,-29.27%,-31.17%,-38.57%,-44.55%
Expenses,56.92,55.29,35.99,43.93,45.98,39.78,33.38,29.47,29.06,28.52,22.84,18.68,16.15
  └─ Material Cost %,90%,92%,92%,94%,94%,93%,93%,93%,94%,95%,89%,92%,90%
  └─ Employee Cost %,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%
Operating Profit,1.28,0.80,0.60,0.83,0.32,0.60,0.37,0.14,0.50,0.04,0.39,-0.49,0.24
OPM %,2.20%,1.43%,1.64%,1.85%,0.69%,1.49%,1.10%,0.47%,1.69%,0.14%,1.68%,-2.69%,1.46%
Other Income,0.36,0.15,0.12,0.11,0.50,0.03,0.16,0.35,0.06,0.32,0.01,0.82,0.01
  └─ Other income normal,0.36,0.15,0.12,0.11,0.50,0.03,0.16,0.35,0.06,0.32,0.01,0.82,0.01
Interest,0.30,0.34,0.31,0.31,0.29,0.29,0.30,0.26,0.18,0.22,0.22,0.17,0.15
Depreciation,0.12,0.03,0.03,0.05,0.09,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.02
Profit before tax,1.22,0.58,0.38,0.58,0.44,0.30,0.19,0.19,0.34,0.11,0.15,0.14,0.08
Tax %,21.31%,20.69%,26.32%,20.69%,38.64%,26.67%,21.05%,21.05%,17.65%,36.36%,26.67%,28.57%,25.00%
Net Profit,0.97,0.46,0.28,0.47,0.27,0.22,0.15,0.15,0.27,0.08,0.11,0.10,0.07
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,1,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit for PE,1,1,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit for EPS,1,1,0,0,0,0,0,0,0,0,0,0,0
  └─ YOY Profit Growth %,48%,24%,-27%,-16%,-69%,-53%,-52%,-69%,-10%,-67%,-31%,-33%,-74%
EPS in Rs,0.31,0.16,0.10,0.15,0.09,0.08,0.05,0.05,0.08,0.03,0.03,0.03,0.02
Raw PDF,,,,,,,,,,,,,
