Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,344,424,241,294,247,246,217,317,266,287,281,386,316
  └─ YOY Sales Growth %,-41.69%,-13.72%,-43.73%,-44.78%,-28.41%,-41.83%,-9.68%,7.73%,8.01%,16.42%,29.02%,21.69%,18.78%
Expenses,464,556,267,292,262,265,207,313,287,287,253,261,210
  └─ Material Cost %,76%,92%,79%,67%,63%,59%,58%,74%,74%,71%,67%,55%,50%
  └─ Employee Cost %,34%,24%,24%,21%,21%,26%,23%,16%,15%,15%,18%,10%,15%
Operating Profit,-119,-132,-26,2,-16,-18,10,4,-21,0,28,125,107
OPM %,-35%,-31%,-11%,1%,-6%,-7%,5%,1%,-8%,0%,10%,32%,34%
Other Income,17,17,-16,11,64,22,70,-15,223,44,16,-42,16
  └─ Exceptional items,0.00,0.00,-26.05,-10.36,10.69,14.29,41.60,-43.06,204.25,-12.41,-12.78,-58.12,-14.06
  └─ Other income normal,17.16,17.24,10.22,21.22,53.18,7.65,27.91,28.40,18.51,56.10,28.37,16.27,30.07
Interest,18,16,16,9,18,10,9,4,2,6,6,6,4
Depreciation,6,5,4,4,4,4,3,4,3,3,3,3,3
Profit before tax,-126,-136,-62,0,26,-10,67,-19,197,35,35,73,115
Tax %,3%,0%,0%,0%,0%,0%,0%,0%,17%,0%,8%,2%,2%
Net Profit,-130,-136,-62,0,26,-10,67,-19,164,35,32,72,113
  └─ Exceptional items AT,0,0,-26,-10,11,14,42,-43,204,-12,-13,-58,-14
  └─ Profit excl Excep,-130,-136,-36,11,15,-24,25,24,-40,47,45,130,127
  └─ Profit for PE,-130,-136,-36,11,15,-24,25,24,-40,47,45,130,127
  └─ Profit for EPS,-130,-136,-62,0,26,-10,67,-19,164,35,32,72,113
  └─ YOY Profit Growth %,-6%,-130%,68%,106%,112%,82%,171%,128%,-362%,298%,79%,432%,418%
EPS in Rs,-19.29,-20.20,-9.20,0.06,3.86,-1.42,9.95,-2.76,24.43,5.16,4.81,10.76,16.84
Raw PDF,,,,,,,,,,,,,
