Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,838.74,971.24,1200.19,1251.72,1390.14,712.61,1465.86,1454.98,1499.56,1122.61,2155.34,2059.45,1579.10
  └─ YOY Sales Growth %,,17.55%,54.70%,62.88%,65.74%,-26.63%,22.14%,16.24%,7.87%,57.53%,47.04%,41.54%,5.30%
Expenses,801.16,907.60,1176.98,1202.54,1393.31,704.71,1407.96,1423.31,1494.88,1117.31,2059.88,1995.00,1585.28
  └─ Material Cost %,77%,79%,85%,81%,88%,83%,84%,85%,89%,88%,90%,84%,88%
  └─ Employee Cost %,4%,3%,3%,3%,3%,4%,3%,2%,3%,3%,2%,2%,3%
Operating Profit,37.58,63.64,23.21,49.18,-3.17,7.90,57.90,31.67,4.68,5.30,95.46,64.45,-6.18
OPM %,4.48%,6.55%,1.93%,3.93%,-0.23%,1.11%,3.95%,2.18%,0.31%,0.47%,4.43%,3.13%,-0.39%
Other Income,-0.47,9.42,4.58,26.78,7.90,9.54,12.17,26.31,33.34,11.32,36.11,40.68,36.82
  └─ Other income normal,-0.47,9.42,4.58,26.78,7.90,9.54,12.17,26.31,33.34,11.32,36.11,40.68,36.82
Interest,3.99,4.35,2.85,3.53,2.87,3.33,3.87,7.82,8.35,7.72,6.42,9.28,11.17
Depreciation,10.75,9.68,8.83,10.19,6.07,8.39,8.41,8.89,8.83,7.48,8.13,8.01,8.01
Profit before tax,22.37,59.03,16.11,62.24,-4.21,5.72,57.79,41.27,20.84,1.42,117.02,87.84,11.46
Tax %,54.22%,24.94%,65.05%,21.10%,-136.58%,87.24%,7.53%,48.66%,40.69%,57.75%,23.26%,24.21%,28.27%
Net Profit,10.23,44.31,5.63,49.10,1.54,0.73,53.43,21.19,12.35,0.60,89.79,66.58,8.23
  └─ Minority share,0.00,-0.26,3.92,-2.99,-0.62,0.60,-1.49,-0.90,0.87,0.21,-0.03,-0.35,-0.26
  └─ Profit excl Excep,10.23,44.31,5.63,49.10,1.54,0.73,53.43,21.19,12.35,0.60,89.79,66.58,8.23
  └─ Profit for PE,10.23,44.05,9.55,46.11,0.92,1.33,51.94,20.29,13.22,0.81,89.76,66.23,7.97
  └─ Profit for EPS,10.23,44.05,9.55,46.11,0.92,1.33,51.94,20.29,13.22,0.81,89.76,66.23,7.97
  └─ YOY Profit Growth %,,-12.63%,-72.29%,56.36%,-91.01%,-96.98%,443.87%,-56.00%,1336.96%,-39.10%,72.81%,226.42%,-39.71%
EPS in Rs,0.22,0.88,0.19,0.92,0.02,0.03,1.04,0.41,0.26,0.02,1.79,1.32,0.16
Raw PDF,,,,,,,,,,,,,
