Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,29.01,24.28,17.12,14.25,15.70,19.28,36.45,18.43,21.16,21.35,20.40,19.85,22.49
  └─ YOY Sales Growth %,100.48%,88.36%,5.29%,-21.14%,-45.88%,-20.59%,112.91%,29.33%,34.78%,10.74%,-44.03%,7.70%,6.29%
Expenses,27.66,22.80,15.81,12.76,14.15,17.64,33.74,16.52,19.22,20.67,21.28,18.26,20.88
  └─ Material Cost %,82%,82%,77%,75%,70%,79%,78%,76%,79%,75%,82%,72%,69%
  └─ Employee Cost %,4%,3%,5%,7%,8%,5%,3%,7%,7%,9%,11%,12%,10%
Operating Profit,1.35,1.48,1.31,1.49,1.55,1.64,2.71,1.91,1.94,0.68,-0.88,1.59,1.61
OPM %,4.65%,6.10%,7.65%,10.46%,9.87%,8.51%,7.43%,10.36%,9.17%,3.19%,-4.31%,8.01%,7.16%
Other Income,0.26,0.08,0.08,0.09,0.14,0.11,0.10,0.13,0.11,0.29,0.55,0.34,0.11
  └─ Other income normal,0.26,0.08,0.08,0.09,0.14,0.11,0.10,0.13,0.11,0.29,0.55,0.34,0.11
Interest,0.10,0.11,0.09,0.13,0.16,0.18,0.28,0.24,0.30,2.36,2.06,1.90,1.85
Depreciation,0.06,0.07,0.07,0.07,0.08,0.08,0.20,0.23,0.28,0.62,1.95,1.43,1.43
Profit before tax,1.45,1.38,1.23,1.38,1.45,1.49,2.33,1.57,1.47,-2.01,-4.34,-1.40,-1.56
Tax %,30.34%,26.09%,29.27%,26.09%,28.28%,27.52%,29.61%,27.39%,22.45%,23.88%,4.61%,20.00%,51.28%
Net Profit,1.01,1.02,0.87,1.02,1.04,1.08,1.63,1.17,1.17,-2.49,-4.51,-1.66,-2.33
  └─ Profit from Associates,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,0,0,0,0,0,0,0,0,0,2,3,1,2
  └─ Profit excl Excep,1,1,1,1,1,1,2,1,1,-2,-5,-2,-2
  └─ Profit for PE,1,1,1,1,1,1,2,1,1,-1,-2,-0,-1
  └─ Profit for EPS,1,1,1,1,1,1,2,1,1,-1,-2,-0,-1
  └─ YOY Profit Growth %,16%,19%,1%,17%,3%,6%,87%,15%,12%,-163%,-201%,-119%,-156%
EPS in Rs,1.01,1.02,0.87,1.02,1.04,1.08,1.63,1.17,1.17,-0.68,-1.65,-0.22,-0.65
Raw PDF,,,,,,,,,,,,,
