Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,709,725,766,784,780,813,867,870,905,915,940,906,938
  └─ YOY Sales Growth %,21.95%,27.18%,22.43%,19.07%,9.95%,12.08%,13.30%,10.87%,16.12%,12.52%,8.41%,4.16%,3.60%
Expenses,584,598,642,651,655,689,724,729,767,777,795,754,787
  └─ Employee Cost %,54%,54%,56%,55%,54%,55%,55%,53%,53%,54%,53%,54%,54%
Operating Profit,126,127,123,134,125,124,143,141,139,137,146,152,151
OPM %,18%,18%,16%,17%,16%,15%,16%,16%,15%,15%,15%,17%,16%
Other Income,-0,2,1,3,5,4,17,13,-5,11,15,14,0
  └─ Exceptional items,0.00,0.00,-4.11,0.00,0.00,0.00,11.76,3.98,-8.13,0.00,0.00,-6.39,-23.73
  └─ Other income normal,-0.41,2.36,4.83,3.37,5.45,4.19,5.04,9.47,3.58,10.56,15.09,20.89,23.87
Interest,9,9,13,13,9,9,11,12,10,9,9,7,7
Depreciation,20,20,21,22,27,20,20,17,19,18,18,18,18
Profit before tax,96,100,90,102,94,99,129,126,106,121,134,141,125
Tax %,25%,27%,28%,24%,-1%,28%,0%,25%,23%,24%,27%,23%,15%
Net Profit,73,74,65,78,94,72,129,95,81,92,97,108,106
  └─ Minority share,-0,-3,-2,-2,-2,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,0,-2,0,0,0,8,3,-6,0,0,-4,-16
  └─ Profit excl Excep,73,74,68,78,94,72,121,92,87,92,97,113,122
  └─ Profit for PE,73,70,65,75,92,72,121,92,87,92,97,113,122
  └─ Profit for EPS,73,70,63,75,92,72,129,95,81,92,97,108,106
  └─ YOY Profit Growth %,-9%,-9%,0%,17%,27%,2%,85%,22%,-5%,29%,-19%,23%,41%
EPS in Rs,23.77,22.91,20.50,24.56,29.85,23.18,41.68,30.67,26.20,29.75,31.46,34.96,34.24
Raw PDF,,,,,,,,,,,,,
