Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1929,1682,1347,1429,1611,1685,1716,1973,2167,2154,2082,2548,3053
  └─ YOY Sales Growth %,46.45%,4.12%,-13.99%,-21.12%,-16.48%,0.15%,27.34%,38.06%,34.51%,27.88%,21.35%,29.15%,40.90%
Expenses,1571,1359,1012,1074,1257,1235,1271,1447,1629,1620,1530,1840,2227
  └─ Material Cost %,61.74%,57.21%,48.44%,52.59%,51.50%,51.65%,49.13%,53.50%,53.79%,50.80%,48.78%,48.71%,49.84%
  └─ Employee Cost %,5.15%,5.95%,7.67%,7.80%,7.36%,7.78%,8.43%,7.64%,8.01%,8.53%,9.35%,8.39%,8.27%
Operating Profit,357,323,335,355,354,449,445,527,537,535,552,708,826
OPM %,19%,19%,25%,25%,22%,27%,26%,27%,25%,25%,26%,28%,27%
Other Income,11,8,8,11,20,26,36,10,7,29,29,25,46
  └─ Other income normal,11.34,8.19,7.72,10.91,20.21,26.36,35.55,10.50,6.55,29.32,29.18,25.07,45.75
Interest,31,25,25,28,32,27,30,31,29,27,31,34,41
Depreciation,35,34,34,39,37,40,44,47,50,56,61,63,71
Profit before tax,302,272,285,299,305,408,407,459,464,481,490,636,759
Tax %,27%,26%,27%,26%,21%,26%,25%,26%,25%,27%,26%,27%,27%
Net Profit,221,202,209,222,243,301,304,338,346,353,361,467,556
  └─ Minority share,-14,-4,-9,-19,-8,-14,-18,-23,-24,-14,-16,-20,-8
  └─ Profit excl Excep,221,202,209,222,243,301,304,338,346,353,361,467,556
  └─ Profit for PE,206,197,200,203,235,286,286,315,322,339,345,446,548
  └─ Profit for EPS,206,197,200,203,235,286,286,315,322,339,345,446,548
  └─ YOY Profit Growth %,23%,16%,13%,-1%,14%,45%,43%,55%,37%,18%,21%,42%,70%
EPS in Rs,22.78,21.82,22.12,22.47,25.98,31.66,31.59,34.80,35.61,37.43,38.12,49.31,60.52
Raw PDF,,,,,,,,,,,,,
