Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,9.78,9.51,7.49,8.29,10.59,7.44,5.87,5.80,3.50,2.92,4.31,3.21,3.60
  └─ YOY Sales Growth %,-58.01%,-24.64%,-38.20%,-25.05%,8.28%,-21.77%,-21.63%,-30.04%,-66.95%,-60.75%,-26.58%,-44.66%,2.86%
Expenses,13.63,9.65,9.66,8.16,9.38,6.13,7.20,6.43,10.08,6.24,4.19,3.64,3.37
  └─ Material Cost %,1%,0%,0%,0%,30%,4%,0%,3%,7%,22%,0%,0%,0%
  └─ Employee Cost %,70%,85%,104%,79%,51%,69%,114%,101%,107%,162%,94%,110%,74%
Operating Profit,-3.85,-0.14,-2.17,0.13,1.21,1.31,-1.33,-0.63,-6.58,-3.32,0.12,-0.43,0.23
OPM %,-39.37%,-1.47%,-28.97%,1.57%,11.43%,17.61%,-22.66%,-10.86%,-188.00%,-113.70%,2.78%,-13.40%,6.39%
Other Income,0.15,0.01,0.14,0.00,0.27,0.16,0.12,0.17,0.87,0.01,0.02,0.02,0.17
  └─ Other income normal,0.15,0.01,0.14,0.00,0.27,0.16,0.12,0.17,0.87,0.01,0.02,0.02,0.17
Interest,0.07,0.01,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.12,0.11,0.11,0.12,0.11,0.11,0.12,0.12,0.13,0.12,0.13,0.13,0.15
Profit before tax,-3.89,-0.25,-2.14,0.01,1.16,1.36,-1.33,-0.58,-5.84,-3.43,0.01,-0.54,0.25
Tax %,9.77%,280.00%,-9.35%,0.00%,-3.45%,30.15%,0.00%,1.72%,-29.62%,0.00%,0.00%,1.85%,244.00%
Net Profit,-4.27,-0.95,-1.94,0.01,1.20,0.95,-1.33,-0.59,-4.11,-3.43,0.02,-0.54,-0.36
  └─ Profit excl Excep,-4,-1,-2,0,1,1,-1,-1,-4,-3,0,-1,-0
  └─ Profit for PE,-4,-1,-2,0,1,1,-1,-1,-4,-3,0,-1,-0
  └─ Profit for EPS,-4,-1,-2,0,1,1,-1,-1,-4,-3,0,-1,-0
  └─ YOY Profit Growth %,-319%,-116%,-263%,100%,128%,200%,31%,-6000%,-442%,-461%,102%,8%,91%
EPS in Rs,-4.23,-0.94,-1.92,0.01,1.19,0.94,-1.32,-0.58,-4.07,-3.40,0.02,-0.53,-0.36
Raw PDF,,,,,,,,,,,,,
