Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Expenses,1.36,2.31,1.24,1.43,2.09,1.31,1.33,1.36,2.18,3.02,2.84,3.33,2.76
Operating Profit,-1.36,-2.31,-1.24,-1.43,-2.09,-1.31,-1.33,-1.36,-2.18,-3.02,-2.84,-3.33,-2.76
OPM %,,,,,,,,,,,,,
Other Income,0.09,0.03,0.15,0.00,0.98,12.83,0.12,0.00,0.13,0.04,0.69,0.01,1.29
  └─ Other income normal,0.09,0.03,0.15,0.00,0.98,12.83,0.12,0.00,0.13,0.04,0.69,0.01,1.29
Interest,0.74,0.54,0.42,0.41,-0.64,0.32,0.52,0.67,0.64,0.57,0.56,0.49,0.24
Depreciation,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.63,0.66,0.67,1.09
Profit before tax,-2.03,-2.84,-1.53,-1.86,-0.49,11.18,-1.76,-2.06,-2.73,-4.18,-3.37,-4.48,-2.80
Tax %,0.00%,0.00%,0.00%,0.00%,34.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Net Profit,-2.03,-2.85,-1.54,-1.86,-0.66,11.18,-1.76,-2.06,-2.72,-4.18,-3.36,-4.47,-2.81
  └─ Minority share,0,0,-0,0,0,-0,0,0,0,0,0,0,-1
  └─ Profit excl Excep,-2,-3,-2,-2,-1,11,-2,-2,-3,-4,-3,-4,-3
  └─ Profit for PE,-2,-3,-2,-2,-1,11,-2,-2,-2,-4,-3,-4,-3
  └─ Profit for EPS,-2,-3,-2,-2,-1,11,-2,-2,-2,-4,-3,-4,-3
  └─ YOY Profit Growth %,9%,-40%,55%,13%,67%,492%,7%,-9%,-244%,-137%,-114%,-117%,-52%
EPS in Rs,-0.40,-0.41,-0.24,-0.27,-0.10,1.61,-0.22,-0.29,-0.33,-0.60,-0.48,-0.64,-0.49
Raw PDF,,,,,,,,,,,,,
