Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,163,94,85,105,103,100,130,112,111,138,134,142,162
  └─ YOY Sales Growth %,,,43.78%,97.06%,-36.44%,6.69%,52.25%,7.21%,7.16%,37.01%,3.33%,26.85%,46.08%
Expenses,129,77,73,82,73,76,96,94,98,106,100,104,119
  └─ Employee Cost %,6.74%,6.67%,8.92%,8.84%,10.06%,9.21%,9.14%,10.25%,9.10%,7.42%,8.37%,8.87%,7.83%
Operating Profit,34,18,12,22,30,24,34,18,12,32,34,38,43
OPM %,21%,19%,15%,21%,29%,24%,26%,16%,11%,23%,26%,27%,26%
Other Income,5,2,1,2,3,1,1,2,1,1,1,1,1
  └─ Other income normal,4.62,2.21,1.33,1.96,2.99,1.33,0.96,1.66,1.25,1.10,1.22,1.18,1.43
Interest,4,2,2,3,2,4,3,3,2,3,3,4,6
Depreciation,5,4,4,4,5,8,8,10,11,9,10,10,11
Profit before tax,29,14,8,17,27,13,24,8,1,20,23,25,27
Tax %,28%,26%,16%,44%,34%,15%,33%,23%,-4%,25%,30%,27%,22%
Net Profit,21,10,6,9,18,11,16,6,1,15,16,18,21
  └─ Minority share,0,0,0,0,0,-0,-0,-0,-0,0,-0,-0,-0
  └─ Profit excl Excep,21,10,6,9,18,11,16,6,1,15,16,18,21
  └─ Profit for PE,21,10,6,9,18,11,16,6,1,15,16,18,21
  └─ Profit for EPS,21,10,6,9,18,11,16,6,1,15,16,18,21
  └─ YOY Profit Growth %,,,-19%,137%,-16%,8%,147%,-39%,-95%,36%,-2%,215%,2139%
EPS in Rs,,,1.21,1.77,3.33,2.10,2.98,1.08,0.18,2.86,2.93,3.39,3.94
Raw PDF,,,,,,,,,,,,,
