Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2463,2407,2286,2310,2654,2190,1953,2257,2815,2454,2207,2159,2836
  └─ YOY Sales Growth %,8.76%,9.22%,14.30%,14.60%,7.79%,-9.00%,-14.58%,-2.33%,6.05%,12.05%,13.01%,-4.34%,0.75%
Expenses,2188,2109,1997,1932,2182,1932,1775,2009,2281,2107,1902,1866,2326
  └─ Material Cost %,17.70%,17.55%,16.78%,14.22%,16.83%,13.32%,14.62%,14.93%,16.72%,18.79%,12.49%,11.58%,17.51%
  └─ Employee Cost %,5.28%,5.80%,6.23%,6.11%,5.01%,6.73%,7.20%,6.38%,4.69%,6.19%,6.87%,6.86%,4.68%
Operating Profit,274,298,289,378,472,258,177,248,534,347,305,293,510
OPM %,11%,12%,13%,16%,18%,12%,9%,11%,19%,14%,14%,14%,18%
Other Income,67,16,27,16,33,17,17,15,10,32,27,-15,67
  └─ Exceptional items,18.30,0.00,-0.25,0.00,7.03,0.00,0.00,0.00,-38.37,0.00,0.00,-34.14,27.59
  └─ Other income normal,49.11,16.17,27.40,16.31,25.69,17.04,17.22,15.42,48.23,31.94,26.91,19.15,38.95
Interest,89,97,95,97,82,86,85,83,73,71,67,65,62
Depreciation,140,140,143,145,150,146,145,139,142,131,134,133,134
Profit before tax,113,76,77,153,273,44,-36,41,328,177,131,80,380
Tax %,25%,22%,24%,29%,29%,26%,-29%,25%,22%,33%,31%,34%,23%
Net Profit,85,60,58,109,193,33,-25,31,257,120,90,53,295
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,14,0,-0,0,5,0,0,0,-29,0,0,-23,19
  └─ Profit excl Excep,71,60,59,109,188,33,-25,31,286,120,90,75,276
  └─ Profit for PE,71,60,59,109,188,33,-25,31,286,120,90,75,276
  └─ Profit for EPS,85,60,58,109,193,33,-25,31,257,120,90,53,295
  └─ YOY Profit Growth %,-49%,-16%,204%,319%,165%,-45%,-143%,-71%,52%,267%,459%,142%,-4%
EPS in Rs,11.03,7.75,7.58,14.17,25.11,4.24,-3.27,4.05,33.32,15.53,11.75,6.85,38.28
Raw PDF,,,,,,,,,,,,,
