Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,5.28,4.55,5.55,6.36,8.66,5.62,6.14,6.16,6.86,6.16,6.28,5.91,6.41
  └─ YOY Sales Growth %,,,,33.89%,64.02%,23.52%,10.63%,-3.14%,-20.79%,9.61%,2.28%,-4.06%,-6.56%
Expenses,5.17,4.45,5.42,6.22,8.50,5.46,6.02,5.97,6.76,6.04,6.16,5.79,6.29
  └─ Material Cost %,95%,94%,96%,96%,97%,94%,96%,95%,96%,95%,96%,95%,95%
  └─ Employee Cost %,1%,2%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,2%
Operating Profit,0.11,0.10,0.13,0.14,0.16,0.16,0.12,0.19,0.10,0.12,0.12,0.12,0.12
OPM %,2.08%,2.20%,2.34%,2.20%,1.85%,2.85%,1.95%,3.08%,1.46%,1.95%,1.91%,2.03%,1.87%
Other Income,0.00,0.00,0.00,0.00,-0.03,-0.04,0.00,0.00,0.00,0.00,0.00,-0.03,0.00
  └─ Exceptional items,0.00,0.00,0.00,0.00,-0.03,-0.04,0.00,0.00,0.00,0.00,0.00,-0.03,0.00
Interest,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.01,0.01,0.01
Depreciation,0.00,0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.05,0.02,0.02,0.02,0.02
Profit before tax,0.09,0.06,0.09,0.10,0.08,0.06,0.06,0.12,0.03,0.09,0.09,0.06,0.09
Tax %,22.22%,33.33%,22.22%,30.00%,25.00%,33.33%,33.33%,25.00%,66.67%,33.33%,33.33%,33.33%,33.33%
Net Profit,0.07,0.05,0.07,0.08,0.06,0.04,0.04,0.09,0.01,0.07,0.07,0.04,0.07
  └─ Exceptional items AT,0,0,0,0,-0,-0,0,0,0,0,0,-0,0
  └─ Profit excl Excep,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit for PE,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit for EPS,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ YOY Profit Growth %,,,,33%,14%,40%,-43%,12%,-88%,0%,75%,-33%,600%
EPS in Rs,0.07,0.05,0.07,0.08,0.06,0.04,0.04,0.09,0.01,0.07,0.07,0.04,0.07
Raw PDF,,,,,,,,,,,,,
