Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,396,268,377,340,507,340,353,409,536,356,405,404,527
  └─ YOY Sales Growth %,36.67%,9.66%,36.67%,14.57%,27.89%,26.83%,-6.40%,20.30%,5.75%,4.74%,14.73%,-1.36%,-1.74%
Expenses,294,229,296,284,368,276,319,318,386,300,336,358,467
  └─ Material Cost %,44.38%,41.43%,42.49%,42.92%,44.98%,40.54%,47.44%,41.08%,41.95%,41.00%,41.29%,40.12%,39.82%
  └─ Employee Cost %,10.65%,18.25%,14.83%,17.15%,11.17%,16.88%,17.60%,16.04%,11.94%,17.69%,17.27%,18.69%,13.57%
Operating Profit,103,39,82,56,139,64,34,91,150,56,69,46,60
OPM %,26%,15%,22%,16%,27%,19%,10%,22%,28%,16%,17%,11%,11%
Other Income,8,9,4,7,6,13,15,12,7,17,18,15,37
  └─ Other income normal,8.00,9.04,4.41,7.39,5.80,12.83,14.87,12.47,7.46,16.88,18.15,15.19,37.48
Interest,3,8,9,8,7,7,7,6,7,6,6,6,5
Depreciation,12,14,14,14,22,23,27,26,26,23,23,24,25
Profit before tax,96,27,63,42,115,48,16,72,124,43,59,32,67
Tax %,19%,20%,25%,15%,22%,23%,54%,24%,18%,18%,24%,38%,37%
Net Profit,77,21,47,36,89,37,7,54,102,35,45,20,43
  └─ Profit excl Excep,77,21,47,36,89,37,7,54,102,35,45,20,43
  └─ Profit for PE,77,21,47,36,89,37,7,54,102,35,45,20,43
  └─ Profit for EPS,77,21,47,36,89,37,7,54,102,35,45,20,43
  └─ YOY Profit Growth %,58%,-7%,34%,-26%,16%,72%,-85%,52%,14%,-4%,522%,-64%,-58%
EPS in Rs,11.64,3.22,7.13,5.36,13.45,5.52,1.09,8.15,15.32,5.31,6.75,2.62,5.68
Raw PDF,,,,,,,,,,,,,
