Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,48,69,98,92,103,119,106,99,87,106,127,117,132
  └─ YOY Sales Growth %,66%,144%,167%,92%,112%,73%,8%,8%,-15%,-11%,20%,18%,52%
Expenses,69,65,84,78,81,99,78,132,69,74,81,79,85
  └─ Material Cost %,1.36%,2.19%,2.18%,1.87%,1.46%,1.75%,2.12%,1.77%,4.55%,2.52%,3.39%,3.57%,4.55%
  └─ Employee Cost %,38.92%,27.13%,21.30%,24.19%,19.47%,22.51%,16.33%,32.18%,19.35%,14.36%,12.01%,14.55%,10.51%
Operating Profit,-21,4,15,14,21,20,28,-33,18,32,46,38,47
OPM %,-43%,6%,15%,15%,21%,17%,26%,-33%,21%,30%,36%,32%,35%
Other Income,0,2,2,4,1,7,-3,-1,38,20,90,10,6
  └─ Exceptional items,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-4.95,-0.00,-0.48,3.16,87.96,-0.00,-4.12
  └─ Other income normal,0.39,1.58,1.90,3.51,1.29,7.43,1.81,-0.77,38.80,17.30,2.07,10.38,10.52
Interest,5,8,10,20,40,30,33,33,36,31,19,13,15
Depreciation,18,19,6,18,23,22,20,140,15,14,14,15,15
Profit before tax,-43,-22,0,-20,-39,-25,-28,-206,6,8,103,20,24
Tax %,-10%,-11%,667%,-18%,-2%,2%,13%,-2%,-46%,21%,7%,36%,34%
Net Profit,-39,-19,-2,-17,-39,-25,-32,-203,8,6,96,13,16
  └─ Minority share,0,0,-1,-1,-2,-2,0,9,-4,-7,0,-2,-7
  └─ Exceptional items AT,0,0,0,0,0,0,-5,0,-0,3,81,0,-3
  └─ Profit excl Excep,-39,-19,-2,-17,-39,-25,-27,-203,9,3,14,13,18
  └─ Profit for PE,-39,-19,-2,-17,-41,-27,-27,-194,5,-4,15,10,10
  └─ Profit for EPS,-39,-19,-2,-17,-41,-27,-32,-194,5,-1,96,10,9
  └─ YOY Profit Growth %,-85%,4%,90%,-1601%,-6%,-38%,-1172%,-1023%,112%,86%,155%,105%,103%
EPS in Rs,-6.28,-3.14,-0.31,-2.49,-5.93,-3.75,-4.46,-27.15,0.65,-0.09,10.01,1.08,0.92
Raw PDF,,,,,,,,,,,,,
