Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,1.92,2.69,3.25,3.03,5.12,4.02,3.86,3.53,3.49,3.95,3.31,3.13,4.05
  └─ YOY Sales Growth %,-73.70%,2.67%,18.61%,-14.65%,166.67%,49.44%,18.77%,16.50%,-31.84%,-1.74%,-14.25%,-11.33%,16.05%
Interest,1.28,1.15,1.21,1.19,1.18,1.11,0.83,1.08,0.61,1.13,0.90,0.67,0.71
Expenses,6.75,2.76,3.38,2.95,2.30,3.43,3.70,3.90,3.24,3.71,3.65,3.74,5.17
  └─ Employee Cost %,53.12%,41.26%,32.62%,33.99%,22.66%,32.34%,37.56%,38.24%,36.10%,35.44%,42.90%,44.41%,35.06%
Financing Profit,-6.11,-1.22,-1.34,-1.11,1.64,-0.52,-0.67,-1.45,-0.36,-0.89,-1.24,-1.28,-1.83
Financing Margin %,-318.23%,-45.35%,-41.23%,-36.63%,32.03%,-12.94%,-17.36%,-41.08%,-10.32%,-22.53%,-37.46%,-40.89%,-45.19%
Other Income,0.22,0.27,0.95,0.87,1.21,0.22,1.30,-0.76,0.03,0.17,0.10,0.51,0.32
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.70
  └─ Other income normal,0.22,0.27,0.95,0.87,1.21,0.22,1.30,-0.76,0.03,0.17,0.10,0.51,1.02
Depreciation,0.12,0.11,0.12,0.12,0.13,0.09,0.16,0.13,0.13,0.12,0.13,0.13,-0.15
Profit before tax,-6.01,-1.06,-0.51,-0.36,2.72,-0.39,0.47,-2.34,-0.46,-0.84,-1.27,-0.90,-1.36
Tax %,-0.17%,0.00%,0.00%,0.00%,-0.37%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.79%,1.11%,2.94%
Net Profit,-6.00,-1.07,-0.50,-0.36,2.73,-0.39,0.47,-2.34,-0.46,-0.84,-1.26,-0.91,-1.40
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,0,-1
  └─ Profit excl Excep,-6,-1,-0,-0,3,-0,0,-2,-0,-1,-1,-1,-1
  └─ Profit for PE,-6,-1,-0,-0,3,-0,0,-2,-0,-1,-1,-1,-1
  └─ Profit for EPS,-6,-1,-0,-0,3,-0,0,-2,-0,-1,-1,-1,-1
  └─ YOY Profit Growth %,-5355%,8%,55%,65%,146%,64%,194%,-550%,-117%,-115%,-368%,61%,-59%
EPS in Rs,-1.23,-0.22,-0.10,-0.07,0.56,-0.08,0.09,-0.44,-0.09,-0.16,-0.23,-0.17,-0.25
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
