Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,14.79,15.16,14.56,15.56,16.01,6.28,14.12,15.19,14.78,10.91,16.32,24.75,22.59
  └─ YOY Sales Growth %,273%,117%,183%,266%,8%,-59%,-3%,-2%,-8%,74%,16%,63%,53%
Expenses,13.57,14.09,13.62,14.45,14.98,5.63,13.22,14.39,13.57,9.72,14.95,23.38,22.75
  └─ Material Cost %,82%,85%,83%,82%,80%,71%,82%,83%,80%,78%,82%,87%,94%
  └─ Employee Cost %,2%,2%,2%,3%,3%,5%,2%,2%,3%,3%,2%,2%,2%
Operating Profit,1.22,1.07,0.94,1.11,1.03,0.65,0.90,0.80,1.21,1.19,1.37,1.37,-0.16
OPM %,8.25%,7.06%,6.46%,7.13%,6.43%,10.35%,6.37%,5.27%,8.19%,10.91%,8.39%,5.54%,-0.71%
Other Income,0.15,0.05,0.14,0.05,0.54,0.27,0.29,0.28,0.25,0.05,0.57,0.18,0.58
  └─ Other income normal,0.15,0.05,0.14,0.05,0.54,0.27,0.29,0.28,0.25,0.05,0.57,0.18,0.58
Interest,0.35,0.31,0.33,0.31,0.49,0.31,0.39,0.42,0.39,0.39,0.42,0.44,0.29
Depreciation,0.38,0.26,0.29,0.27,0.27,0.25,0.26,0.26,0.25,0.18,0.33,0.36,0.37
Profit before tax,0.64,0.55,0.46,0.58,0.81,0.36,0.54,0.40,0.82,0.67,1.19,0.75,-0.24
Tax %,42.19%,12.73%,15.22%,17.24%,49.38%,22.22%,33.33%,10.00%,32.93%,29.85%,30.25%,49.33%,-8.33%
Net Profit,0.38,0.48,0.38,0.47,0.41,0.29,0.36,0.36,0.55,0.47,0.82,0.37,-0.23
  └─ Profit excl Excep,0,0,0,0,0,0,0,0,1,0,1,0,-0
  └─ Profit for PE,0,0,0,0,0,0,0,0,1,0,1,0,-0
  └─ Profit for EPS,0,0,0,0,0,0,0,0,1,0,1,0,-0
  └─ YOY Profit Growth %,90%,109%,65%,104%,8%,-40%,-5%,-23%,34%,62%,128%,3%,-142%
EPS in Rs,0.37,0.47,0.37,0.46,0.40,0.29,0.35,0.35,0.54,0.46,0.81,0.36,-0.23
Raw PDF,,,,,,,,,,,,,
