Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,51.67,44.87,50.72,43.86,52.12,41.23,42.57,42.65,49.76,46.47,34.96,37.13,47.96
  └─ YOY Sales Growth %,-19.99%,-8.80%,1.24%,-14.40%,0.87%,-8.11%,-16.07%,-2.76%,-4.53%,12.71%,-17.88%,-12.94%,-3.62%
Expenses,52.28,47.40,54.14,46.41,52.24,42.04,44.34,44.01,49.63,47.68,36.00,39.81,49.53
  └─ Material Cost %,72%,71%,76%,72%,71%,66%,69%,68%,72%,71%,64%,65%,68%
  └─ Employee Cost %,10%,13%,11%,13%,10%,14%,14%,14%,10%,13%,16%,16%,15%
Operating Profit,-0.61,-2.53,-3.42,-2.55,-0.12,-0.81,-1.77,-1.36,0.13,-1.21,-1.04,-2.68,-1.57
OPM %,-1.18%,-5.64%,-6.74%,-5.81%,-0.23%,-1.96%,-4.16%,-3.19%,0.26%,-2.60%,-2.97%,-7.22%,-3.27%
Other Income,1.39,0.37,0.50,1.73,1.63,0.38,0.63,0.63,0.34,0.37,0.35,6.94,0.86
  └─ Other income normal,1.39,0.37,0.50,1.73,1.63,0.38,0.63,0.63,0.34,0.37,0.35,6.94,0.86
Interest,0.12,0.17,0.09,0.09,0.20,0.18,0.09,0.09,0.11,0.16,0.08,0.10,0.17
Depreciation,0.89,0.90,0.91,0.89,0.96,0.90,0.92,0.91,0.94,0.90,0.91,0.87,0.89
Profit before tax,-0.23,-3.23,-3.92,-1.80,0.35,-1.51,-2.15,-1.73,-0.58,-1.90,-1.68,3.29,-1.77
Tax %,73.91%,-26.32%,-23.21%,-25.00%,17.14%,-29.14%,-25.12%,-23.70%,-25.86%,-22.63%,-27.38%,24.32%,-22.03%
Net Profit,-0.41,-2.38,-3.00,-1.35,0.28,-1.08,-1.62,-1.32,-0.42,-1.47,-1.23,2.49,-1.37
  └─ Profit excl Excep,-0,-2,-3,-1,0,-1,-2,-1,-0,-1,-1,2,-1
  └─ Profit for PE,-0,-2,-3,-1,0,-1,-2,-1,-0,-1,-1,2,-1
  └─ Profit for EPS,-0,-2,-3,-1,0,-1,-2,-1,-0,-1,-1,2,-1
  └─ YOY Profit Growth %,-110%,-148%,-134%,54%,168%,55%,46%,2%,-250%,-36%,24%,289%,-226%
EPS in Rs,-0.60,-3.46,-4.36,-1.96,0.41,-1.57,-2.35,-1.92,-0.61,-2.14,-1.79,3.62,-1.99
Raw PDF,,,,,,,,,,,,,
