Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,3.99,4.33,4.53,6.58,5.80,7.19,6.71,6.75,7.10,6.95,6.99,7.40,7.31
  └─ YOY Sales Growth %,-70.94%,14.55%,-36.11%,64.09%,45.36%,66.05%,48.12%,2.58%,22.41%,-3.34%,4.17%,9.63%,2.96%
Expenses,1.28,2.95,2.98,2.66,1.16,2.64,2.12,2.49,3.08,5.86,2.60,4.12,2.98
  └─ Material Cost %,-47.62%,0.46%,0.88%,0.76%,0.17%,0.28%,0.45%,0.59%,0.28%,0.29%,0.43%,0.41%,0.41%
  └─ Employee Cost %,13.53%,12.70%,21.41%,8.21%,7.07%,7.51%,8.35%,11.11%,8.59%,9.35%,9.59%,9.19%,10.94%
Operating Profit,2.71,1.38,1.55,3.92,4.64,4.55,4.59,4.26,4.02,1.09,4.39,3.28,4.33
OPM %,67.92%,31.87%,34.22%,59.57%,80.00%,63.28%,68.41%,63.11%,56.62%,15.68%,62.80%,44.32%,59.23%
Other Income,0.37,0.29,0.67,0.52,0.37,0.50,0.49,0.22,1.65,4.50,0.65,2.33,0.84
  └─ Other income normal,0.37,0.29,0.67,0.52,0.37,0.50,0.49,0.22,1.65,4.50,0.65,2.33,0.84
Interest,2.97,2.84,2.31,3.04,1.90,3.93,5.58,3.57,3.58,3.62,3.56,3.91,4.05
Depreciation,0.29,0.31,0.34,0.46,0.52,0.52,0.54,0.54,0.50,0.49,0.49,0.51,0.46
Profit before tax,-0.18,-1.48,-0.43,0.94,2.59,0.60,-1.04,0.37,1.59,1.48,0.99,1.19,0.66
Tax %,-166.67%,-22.97%,-41.86%,28.72%,24.71%,380.00%,0.00%,-100.00%,36.48%,181.76%,23.23%,21.85%,-16.67%
Net Profit,0.12,-1.14,-0.24,0.68,1.95,-1.68,-1.04,0.74,1.01,-1.21,0.76,0.93,0.77
  └─ Profit excl Excep,0.12,-1.14,-0.24,0.68,1.95,-1.68,-1.04,0.74,1.01,-1.21,0.76,0.93,0.77
  └─ Profit for PE,0.12,-1.14,-0.24,0.68,1.95,-1.68,-1.04,0.74,1.01,-1.21,0.76,0.93,0.77
  └─ Profit for EPS,0.12,-1.14,-0.24,0.68,1.95,-1.68,-1.04,0.74,1.01,-1.21,0.76,0.93,0.77
  └─ YOY Profit Growth %,116.00%,14.29%,91.14%,230.77%,1525.00%,-47.37%,-333.33%,8.82%,-48.21%,27.98%,173.08%,25.68%,-23.76%
EPS in Rs,4.80,-45.60,-9.60,27.20,78.00,-67.20,-41.60,29.60,40.40,-48.40,30.40,37.20,30.80
Raw PDF,,,,,,,,,,,,,
