Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,178.46,122.78,109.32,100.64,104.06,104.71,126.50,110.21,118.69,120.43,134.88,137.11,111.00
  └─ YOY Sales Growth %,175.66%,119.25%,4.11%,-14.32%,-41.69%,-14.72%,15.72%,9.51%,14.06%,15.01%,6.62%,24.41%,-6.48%
Expenses,143.48,108.90,95.72,91.55,99.28,97.69,118.74,103.77,110.91,113.10,127.24,123.48,108.08
  └─ Material Cost %,0.22%,0.47%,0.55%,0.39%,0.30%,0.65%,0.46%,0.36%,0.29%,0.47%,0.35%,0.26%,-0.02%
  └─ Employee Cost %,10.37%,15.76%,15.67%,18.51%,17.76%,16.78%,13.75%,15.27%,14.10%,14.95%,13.37%,13.02%,16.95%
Operating Profit,34.98,13.88,13.60,9.09,4.78,7.02,7.76,6.44,7.78,7.33,7.64,13.63,2.92
OPM %,19.60%,11.30%,12.44%,9.03%,4.59%,6.70%,6.13%,5.84%,6.55%,6.09%,5.66%,9.94%,2.63%
Other Income,3.01,-0.49,4.85,2.44,1.97,2.67,4.36,4.63,3.59,4.65,4.25,0.91,3.94
  └─ Exceptional items,0.00,-3.27,-0.12,-1.07,-2.64,-0.50,-0.40,0.15,-0.01,-0.20,0.00,-2.40,0.00
  └─ Other income normal,3.01,2.78,4.97,3.51,4.61,3.17,4.76,4.48,3.60,4.85,4.25,3.31,3.94
Interest,0.13,0.30,0.44,0.31,0.33,0.32,0.19,0.33,0.13,0.44,0.65,0.41,0.32
Depreciation,1.73,1.86,1.99,2.12,2.39,2.20,2.22,2.16,1.94,2.02,2.05,2.04,1.93
Profit before tax,36.13,11.23,16.02,9.10,4.03,7.17,9.71,8.58,9.30,9.52,9.19,12.09,4.61
Tax %,7.67%,27.78%,28.65%,25.71%,31.51%,29.29%,43.36%,58.28%,46.77%,29.31%,29.71%,29.28%,61.17%
Net Profit,33.35,8.11,11.43,6.75,2.75,5.06,5.50,3.58,4.94,6.73,6.46,8.56,1.78
  └─ Exceptional items AT,0,-2,-0,-1,-2,-0,-0,0,0,-0,0,-2,0
  └─ Profit excl Excep,33,10,12,7,4,5,6,4,5,7,6,10,2
  └─ Profit for PE,33,10,12,7,4,5,6,4,5,7,6,10,2
  └─ Profit for EPS,33,8,11,7,3,5,6,4,5,7,6,9,2
  └─ YOY Profit Growth %,31%,247%,-15%,-58%,-87%,-48%,-50%,-53%,14%,27%,13%,186%,-64%
EPS in Rs,5.75,1.40,1.97,1.16,0.47,0.87,0.95,0.62,0.85,1.16,1.11,1.48,0.31
Raw PDF,,,,,,,,,,,,,
