Metric,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,377,390,461,407,449,461,492,484,544,443,456,462,484
  └─ YOY Sales Growth %,38.82%,221.58%,43.15%,10.60%,18.97%,,,,,-4.05%,-7.32%,-4.47%,-11.01%
Expenses,274,294,375,346,352,382,396,401,430,357,371,371,385
  └─ Material Cost %,50%,52%,58%,61%,55%,55%,59%,60%,57%,57%,57%,54%,53%
  └─ Employee Cost %,4%,4%,3%,4%,3%,4%,4%,4%,4%,5%,5%,5%,4%
Operating Profit,104,96,86,61,97,79,96,83,114,85,85,92,99
OPM %,27%,25%,19%,15%,22%,17%,20%,17%,21%,19%,19%,20%,20%
Other Income,12,12,13,12,15,13,15,13,14,15,15,8,14
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.73,-1.19
  └─ Other income normal,11.91,11.83,12.53,12.33,14.86,13.26,14.91,13.41,13.70,15.23,15.16,14.88,14.86
Interest,3,3,4,4,3,4,5,6,4,3,2,2,1
Depreciation,11,11,11,12,12,16,16,16,16,15,15,14,14
Profit before tax,102,93,83,58,96,72,90,76,108,83,84,83,98
Tax %,26%,25%,26%,26%,24%,28%,25%,25%,26%,26%,25%,26%,26%
Net Profit,76,70,62,43,73,52,67,56,80,62,63,62,72
  └─ Minority share,0,0,0,0,-4,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-5,-1
  └─ Profit excl Excep,76,70,62,43,73,52,67,56,80,62,63,67,73
  └─ Profit for PE,76,70,62,43,70,52,67,56,80,62,63,67,73
  └─ Profit for EPS,76,70,62,43,70,52,67,56,80,62,63,62,72
  └─ YOY Profit Growth %,234%,698%,36%,-29%,-8%,,,,,18%,-7%,19%,-10%
EPS in Rs,17.34,16.02,14.15,9.80,15.95,11.96,15.44,12.93,18.37,14.13,14.33,14.19,16.42
Raw PDF,,,,,,,,,,,,,
