Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1566,1910,2117,1898,1741,2069,2221,1901,1787,1900,1872,1376,1565
  └─ YOY Sales Growth %,12.21%,23.79%,19.60%,17.62%,11.20%,8.30%,4.92%,0.17%,2.65%,-8.14%,-15.70%,-27.63%,-12.42%
Expenses,1223,1443,1566,1344,1299,1486,1593,1389,1332,1381,1331,1073,1228
  └─ Material Cost %,55.18%,53.49%,53.43%,46.45%,46.15%,48.22%,48.24%,47.30%,44.93%,42.57%,42.75%,40.99%,42.16%
  └─ Employee Cost %,8.59%,9.08%,7.74%,9.78%,10.25%,9.67%,8.81%,10.05%,11.02%,12.22%,11.78%,16.58%,14.49%
Operating Profit,343,468,551,554,442,583,628,512,456,519,541,302,337
OPM %,22%,24%,26%,29%,25%,28%,28%,27%,25%,27%,29%,22%,22%
Other Income,51,52,49,58,60,75,123,76,75,89,85,172,74
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,0,105,-2
  └─ Other income normal,51,52,49,58,60,75,123,76,75,89,85,67,76
Interest,3,4,8,7,11,8,8,8,8,4,3,6,4
Depreciation,58,70,80,78,80,83,80,99,90,96,98,105,107
Profit before tax,332,445,512,526,411,566,663,481,432,507,525,363,300
Tax %,16%,14%,6%,15%,10%,21%,23%,22%,24%,21%,22%,14%,33%
Net Profit,281,383,480,449,370,449,508,373,330,400,409,311,200
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,86,-1
  └─ Profit excl Excep,281,383,480,449,370,449,508,373,330,400,409,225,202
  └─ Profit for PE,281,383,480,449,370,449,508,373,330,400,409,225,202
  └─ Profit for EPS,281,383,480,449,370,449,508,373,330,400,409,311,200
  └─ YOY Profit Growth %,37%,46%,44%,28%,32%,17%,6%,-17%,-11%,-11%,-19%,-40%,-39%
EPS in Rs,18.49,25.24,31.67,29.57,24.35,29.58,33.50,24.57,21.78,26.36,26.98,20.52,13.20
Raw PDF,,,,,,,,,,,,,
