Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1072,1089,1120,1044,1105,1133,1158,1124,1180,1229,1151,1256,1354
  └─ YOY Sales Growth %,13.64%,18.00%,10.36%,3.37%,3.04%,4.05%,3.41%,7.73%,6.77%,8.48%,-0.56%,11.71%,14.77%
Expenses,902,880,934,880,927,951,945,949,983,1036,963,1005,1067
  └─ Material Cost %,40.13%,37.77%,38.08%,36.94%,37.94%,38.73%,35.02%,36.54%,35.86%,34.74%,30.12%,27.96%,26.49%
  └─ Employee Cost %,8.17%,8.05%,8.03%,8.83%,8.12%,8.86%,8.73%,9.31%,9.57%,9.86%,10.07%,9.81%,9.58%
Operating Profit,170,209,186,163,178,181,213,175,197,192,188,250,287
OPM %,16%,19%,17%,16%,16%,16%,18%,16%,17%,16%,16%,20%,21%
Other Income,9,7,8,2,2,5,7,46,9,11,11,-2,10
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.83,0.00,0.00,0.00,-11.99,0.25
  └─ Other income normal,8.55,6.81,8.33,1.75,2.40,4.74,7.11,14.40,8.89,10.77,10.93,10.48,9.28
Interest,26,34,34,34,33,32,31,32,33,59,59,43,42
Depreciation,41,41,43,46,48,47,48,49,49,68,69,73,75
Profit before tax,112,141,117,85,100,107,141,140,124,76,71,133,180
Tax %,39%,27%,26%,26%,27%,28%,33%,26%,26%,28%,18%,25%,26%
Net Profit,68,103,86,63,73,77,95,105,92,55,58,99,133
  └─ Minority share,1,1,1,1,1,1,1,1,1,1,-2,0,-0
  └─ Exceptional items AT,0,0,0,0,0,0,0,24,0,0,0,-9,0
  └─ Profit excl Excep,68,103,86,63,73,77,95,81,92,55,58,108,132
  └─ Profit for PE,69,104,87,63,74,78,95,82,92,56,57,108,132
  └─ Profit for EPS,69,104,87,63,74,78,95,105,92,56,57,100,132
  └─ YOY Profit Growth %,-46%,-3%,-17%,-24%,7%,-25%,10%,29%,25%,-28%,-41%,33%,43%
EPS in Rs,2.84,4.27,3.57,2.61,3.04,3.21,3.93,4.34,3.80,2.31,2.22,3.90,5.20
Raw PDF,,,,,,,,,,,,,
