Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,153.65,159.56,180.59,144.68,128.41,118.55,66.31,52.00,30.37,23.64,2.96,10.58,2.25
  └─ YOY Sales Growth %,-40%,-15%,36%,-6%,-16%,-26%,-63%,-64%,-76%,-80%,-96%,-80%,-93%
Expenses,159.09,155.52,176.91,151.66,125.76,124.08,71.40,51.11,30.14,24.05,3.83,3.01,1.40
  └─ Material Cost %,68.87%,66.49%,71.64%,74.72%,67.66%,75.24%,72.10%,80.06%,51.43%,67.81%,84.80%,0.00%,0.00%
  └─ Employee Cost %,4.78%,4.05%,3.23%,3.67%,3.34%,4.11%,6.61%,4.88%,9.78%,7.61%,30.74%,2.84%,11.56%
Operating Profit,-5.44,4.04,3.68,-6.98,2.65,-5.53,-5.09,0.89,0.23,-0.41,-0.87,7.57,0.85
OPM %,-3.54%,2.53%,2.04%,-4.82%,2.06%,-4.66%,-7.68%,1.71%,0.76%,-1.73%,-29.39%,71.55%,37.78%
Other Income,0.00,0.00,0.00,-15.60,6.09,0.00,0.05,0.00,0.00,0.00,16.92,54.36,-5.39
  └─ Exceptional items,0.00,0.00,0.00,-15.60,6.09,0.00,0.00,0.00,0.00,0.00,16.92,54.36,-5.39
  └─ Other income normal,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00
Interest,0.98,1.05,1.06,1.04,0.87,1.11,1.11,1.14,1.12,1.05,1.08,1.04,0.44
Depreciation,2.24,2.23,2.23,2.23,2.21,2.30,2.29,2.30,2.30,1.64,1.64,1.69,1.59
Profit before tax,-8.66,0.76,0.39,-25.85,5.66,-8.94,-8.44,-2.55,-3.19,-3.10,13.33,59.20,-6.57
Tax %,-23.90%,18.42%,12.82%,-10.21%,39.22%,-24.61%,-24.05%,-24.71%,-26.02%,-25.16%,6.90%,39.02%,24.35%
Net Profit,-6.37,0.70,0.35,-24.11,4.41,-6.69,-6.38,-2.16,-4.49,-5.76,13.73,38.46,-8.41
  └─ Profit from Associates,0.22,0.08,0.01,-0.90,0.97,0.05,0.03,-0.24,-2.13,-3.44,1.32,2.36,-0.24
  └─ Exceptional items AT,0.00,0.00,0.00,-15.60,3.87,0.00,0.00,0.00,0.00,0.00,16.00,33.15,-4.08
  └─ Profit excl Excep,-6.37,0.70,0.35,-8.51,0.54,-6.69,-6.38,-2.16,-4.49,-5.76,-2.27,5.31,-4.33
  └─ Profit for PE,-6.37,0.70,0.35,-8.51,0.54,-6.69,-6.38,-2.16,-4.49,-5.76,-2.27,5.31,-4.33
  └─ Profit for EPS,-6.37,0.70,0.35,-24.11,4.41,-6.69,-6.38,-2.16,-4.49,-5.76,13.73,38.46,-8.41
  └─ YOY Profit Growth %,-122.24%,105.88%,-85.94%,-2845.16%,108.48%,-1055.71%,-1922.86%,74.62%,-931.48%,13.90%,64.42%,345.83%,3.56%
EPS in Rs,-3.22,0.35,0.18,-12.18,2.23,-3.38,-3.22,-1.09,-2.27,-2.91,6.94,19.43,-4.25
Raw PDF,,,,,,,,,,,,,
