Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,377,370,399,393,375,353,390,403,535,550,567,560,534
  └─ YOY Sales Growth %,4.99%,7.55%,10.97%,15.20%,-0.53%,-4.48%,-2.14%,2.44%,42.66%,55.88%,45.47%,39.23%,-0.24%
Expenses,284,274,295,295,292,268,293,306,427,431,447,438,416
  └─ Material Cost %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.70%,7.45%,11.25%,10.17%,7.90%,8.05%
  └─ Employee Cost %,4.38%,5.04%,4.75%,4.70%,5.08%,5.61%,5.08%,5.15%,5.46%,5.74%,5.96%,5.98%,6.54%
Operating Profit,93,95,103,98,83,85,97,97,108,119,120,122,118
OPM %,25%,26%,26%,25%,22%,24%,25%,24%,20%,22%,21%,22%,22%
Other Income,16,6,4,4,8,5,5,395,-241,4,3,3,5
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,390.77,-258.79,0.00,0.00,-2.77,0.03
  └─ Other income normal,15.50,6.41,4.21,3.88,8.16,5.26,4.89,4.52,17.52,3.70,3.09,5.76,5.07
Interest,12,11,12,12,12,11,11,10,15,15,16,15,14
Depreciation,26,25,23,24,23,26,26,26,37,37,39,39,39
Profit before tax,71,66,73,66,57,53,65,455,-186,72,69,72,70
Tax %,4%,3%,-1%,3%,0%,7%,8%,-0%,3%,13%,3%,7%,9%
Net Profit,69,64,74,65,56,49,60,456,-191,62,66,67,64
  └─ Minority share,-0,-1,-0,-1,-2,-0,-0,-0,-2,-2,1,1,-3
  └─ Exceptional items AT,0,0,0,0,0,0,0,381,-241,0,0,-2,0
  └─ Profit excl Excep,69,64,74,65,56,49,60,75,50,62,66,69,64
  └─ Profit for PE,68,63,73,63,55,49,60,75,48,60,67,70,61
  └─ Profit for EPS,68,63,73,63,55,49,60,455,-193,60,67,68,61
  └─ YOY Profit Growth %,-19%,9%,24%,16%,-20%,-23%,-18%,18%,-12%,24%,12%,-7%,26%
EPS in Rs,1.37,1.26,1.46,1.27,1.10,0.97,1.20,9.11,-3.86,1.21,1.34,1.36,1.21
Raw PDF,,,,,,,,,,,,,
