Metric,Mar 2020,Jun 2020,Sep 2020,Dec 2020,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023
Sales,19.34,6.00,7.47,12.11,10.13,4.76,10.28,15.80,12.63,6.01,12.91,9.58,2.43
  └─ YOY Sales Growth %,-54%,-85%,-71%,-42%,-48%,-21%,38%,30%,25%,26%,26%,-39%,-81%
Expenses,27.15,6.85,9.85,14.36,11.32,7.61,10.98,14.50,10.40,9.48,13.40,18.54,6.77
  └─ Material Cost %,60%,-8%,34%,33%,-1%,-30%,10%,31%,-7%,-26%,33%,106%,-45%
  └─ Employee Cost %,29%,58%,57%,40%,52%,94%,49%,32%,32%,78%,36%,41%,116%
Operating Profit,-7.81,-0.85,-2.38,-2.25,-1.19,-2.85,-0.70,1.30,2.23,-3.47,-0.49,-8.96,-4.34
OPM %,-40.38%,-14.17%,-31.86%,-18.58%,-11.75%,-59.87%,-6.81%,8.23%,17.66%,-57.74%,-3.80%,-93.53%,-178.60%
Other Income,0.53,0.34,0.00,0.04,0.03,0.03,0.03,0.05,0.14,0.03,0.04,0.02,4.62
  └─ Other income normal,0.53,0.34,0.00,0.04,0.03,0.03,0.03,0.05,0.14,0.03,0.04,0.02,4.62
Interest,0.02,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,3.81,3.74,3.72,3.72,3.75,3.73,3.74,3.73,3.66,3.72,3.71,3.15,3.29
Profit before tax,-11.11,-4.25,-6.10,-5.99,-4.91,-6.55,-4.41,-2.38,-1.29,-7.16,-4.16,-12.09,-3.01
Tax %,3.96%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Net Profit,-11.55,-4.25,-6.10,-5.99,-4.91,-6.55,-4.41,-2.38,-1.29,-7.16,-4.16,-12.09,-3.01
  └─ Profit excl Excep,-12,-4,-6,-6,-5,-7,-4,-2,-1,-7,-4,-12,-3
  └─ Profit for PE,-12,-4,-6,-6,-5,-7,-4,-2,-1,-7,-4,-12,-3
  └─ Profit for EPS,-12,-4,-6,-6,-5,-7,-4,-2,-1,-7,-4,-12,-3
  └─ YOY Profit Growth %,-76%,38%,33%,16%,57%,-54%,28%,60%,74%,-9%,6%,-408%,-133%
EPS in Rs,-1.63,-0.60,-0.86,-0.85,-0.69,-0.93,-0.62,-0.34,-0.18,-1.01,-0.59,-1.71,-0.43
Raw PDF,,,,,,,,,,,,,
