Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,5525,4244,4499,5007,6165,4512,5113,5349,6872,5023,6092,6001,6390
  └─ YOY Sales Growth %,29.25%,27.89%,10.70%,14.45%,11.58%,6.32%,13.65%,6.84%,11.47%,11.33%,19.13%,12.19%,-7.02%
Expenses,5242,3999,4225,4699,5777,4242,4793,4975,6333,4673,5661,5571,5942
  └─ Material Cost %,42.80%,34.83%,40.33%,43.88%,47.34%,39.75%,46.40%,44.86%,51.12%,44.71%,49.85%,48.79%,47.51%
  └─ Employee Cost %,6.17%,8.34%,8.45%,7.24%,5.58%,8.19%,7.91%,7.10%,5.62%,7.81%,6.99%,6.96%,6.67%
Operating Profit,283,244,274,308,388,270,320,374,539,350,430,430,448
OPM %,5%,6%,6%,6%,6%,6%,6%,7%,8%,7%,7%,7%,7%
Other Income,6,3,16,26,8,43,7,1,20,5,5,-49,30
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-58.78,0.00
  └─ Other income normal,5.52,2.83,15.82,25.98,7.79,43.13,6.63,0.91,20.20,5.39,4.63,10.23,30.09
Interest,162,159,178,164,154,155,168,170,170,151,171,171,170
Depreciation,42,42,47,49,48,47,45,45,47,46,51,50,51
Profit before tax,86,47,66,121,193,112,113,160,342,159,213,160,258
Tax %,16%,9%,15%,20%,21%,22%,25%,19%,22%,21%,25%,20%,25%
Net Profit,72,42,56,97,152,88,85,130,268,125,161,127,193
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-47,0
  └─ Profit excl Excep,72,42,56,97,152,88,85,130,268,125,161,174,193
  └─ Profit for PE,72,42,56,97,152,88,85,130,268,125,161,174,193
  └─ Profit for EPS,72,42,56,97,152,88,85,130,268,125,161,127,193
  └─ YOY Profit Growth %,-36%,36%,1%,450%,110%,107%,53%,34%,77%,42%,88%,35%,-28%
EPS in Rs,2.81,1.65,2.17,3.77,5.90,3.41,3.21,4.87,10.08,4.68,6.04,4.79,7.24
Raw PDF,,,,,,,,,,,,,
