Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,44,41,45,50,50,48,59,59,60,57,60,59,109
  └─ YOY Sales Growth %,16%,19%,25%,26%,15%,15%,31%,17%,19%,19%,3%,1%,83%
Expenses,32,33,36,40,38,38,49,50,49,47,47,45,94
  └─ Material Cost %,0.30%,0.41%,3.06%,2.55%,2.57%,2.10%,1.42%,1.36%,3.03%,2.80%,2.93%,2.08%,1.57%
  └─ Employee Cost %,42.44%,46.95%,44.82%,44.35%,44.60%,48.87%,53.80%,49.57%,47.28%,49.83%,46.20%,49.45%,21.64%
Operating Profit,12,8,9,11,12,9,9,8,11,10,14,14,15
OPM %,28%,20%,20%,21%,24%,20%,16%,14%,19%,17%,22%,24%,14%
Other Income,0,1,1,1,1,1,29,2,1,1,4,3,7
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,-2.39,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.35,1.01,0.75,0.72,0.86,0.78,31.41,2.22,0.85,0.96,4.45,2.81,6.53
Interest,0,0,0,0,0,0,0,0,1,0,0,0,0
Depreciation,4,4,4,4,3,4,4,4,5,4,4,5,4
Profit before tax,9,5,5,7,9,6,34,6,7,6,13,12,17
Tax %,6%,-0%,6%,-0%,5%,-0%,13%,6%,-1%,-0%,5%,2%,-4%
Net Profit,8,5,5,7,9,6,30,6,7,6,13,12,17
  └─ Exceptional items AT,0,0,0,0,0,0,-2,0,0,0,0,0,0
  └─ Profit excl Excep,8,5,5,7,9,6,32,6,7,6,13,12,17
  └─ Profit for PE,8,5,5,7,9,6,32,6,7,6,13,12,17
  └─ Profit for EPS,8,5,5,7,9,6,30,6,7,6,13,12,17
  └─ YOY Profit Growth %,37%,139%,66%,5%,9%,20%,524%,-12%,-24%,-0%,-61%,93%,151%
EPS in Rs,6.19,3.73,3.81,5.12,6.41,4.26,21.13,4.07,4.63,4.03,8.43,7.82,11.56
Raw PDF,,,,,,,,,,,,,
