Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,11.58,7.51,2.78,20.80,26.37,4.71,25.67,11.52,15.56,14.71,8.55,8.07,7.09
  └─ YOY Sales Growth %,-78%,36%,-60%,259%,128%,-37%,823%,-45%,-41%,212%,-67%,-30%,-54%
Expenses,26.07,8.66,7.72,27.10,50.57,9.74,31.19,15.45,29.79,20.40,15.25,9.55,15.38
  └─ Material Cost %,65.72%,66.44%,26.62%,97.02%,133.26%,112.53%,103.70%,94.53%,91.71%,85.38%,69.24%,51.92%,43.58%
  └─ Employee Cost %,7.08%,10.25%,29.86%,4.13%,3.53%,20.17%,4.87%,11.81%,9.64%,11.35%,19.65%,23.05%,21.72%
Operating Profit,-14.49,-1.15,-4.94,-6.30,-24.20,-5.03,-5.52,-3.93,-14.23,-5.69,-6.70,-1.48,-8.29
OPM %,-125.13%,-15.31%,-177.70%,-30.29%,-91.77%,-106.79%,-21.50%,-34.11%,-91.45%,-38.68%,-78.36%,-18.34%,-116.93%
Other Income,16.94,0.91,0.74,0.52,1.30,0.81,0.85,1.15,1.28,3.71,1.47,1.85,1.65
  └─ Other income normal,16.94,0.91,0.74,0.52,1.30,0.81,0.85,1.15,1.28,3.71,1.47,1.85,1.65
Interest,0.98,0.55,1.62,0.04,0.12,0.08,0.13,0.06,0.18,0.09,0.12,0.14,0.22
Depreciation,0.99,0.95,0.95,0.96,0.95,0.95,1.02,0.92,0.79,0.83,0.83,0.93,0.89
Profit before tax,0.48,-1.74,-6.77,-6.78,-23.97,-5.25,-5.82,-3.76,-13.92,-2.90,-6.18,-0.70,-7.75
Tax %,14.58%,29.31%,-2.07%,0.88%,0.63%,2.29%,6.70%,7.45%,2.95%,10.00%,4.85%,44.29%,3.87%
Net Profit,0.41,-2.26,-6.63,-6.84,-24.12,-5.37,-6.21,-4.04,-14.34,-3.20,-6.47,-1.02,-8.06
  └─ Minority share,0.05,0.02,0.01,0.41,0.46,0.67,0.41,0.74,0.45,0.19,-0.04,-0.12,0.08
  └─ Profit excl Excep,0.41,-2.26,-6.63,-6.84,-24.12,-5.37,-6.21,-4.04,-14.34,-3.20,-6.47,-1.02,-8.06
  └─ Profit for PE,0.46,-2.24,-6.62,-6.43,-23.66,-4.70,-5.80,-3.30,-13.89,-3.01,-6.51,-1.14,-7.98
  └─ Profit for EPS,0.46,-2.24,-6.62,-6.43,-23.66,-4.70,-5.80,-3.30,-13.89,-3.01,-6.51,-1.14,-7.98
  └─ YOY Profit Growth %,128.57%,5.49%,-170.20%,-34.52%,-5243.48%,-109.82%,12.39%,48.68%,41.29%,35.96%,-12.24%,65.45%,42.55%
EPS in Rs,0.07,-0.32,-0.95,-0.92,-3.38,-0.67,-0.83,-0.47,-1.99,-0.43,-0.93,-0.16,-1.14
Raw PDF,,,,,,,,,,,,,
