Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2875,2935,3053,2963,2992,3193,3305,3300,3421,3529,3773,4157,4219
  └─ YOY Sales Growth %,10.91%,4.14%,5.49%,8.65%,4.07%,8.78%,8.23%,11.36%,14.33%,10.54%,14.17%,25.98%,23.34%
Expenses,2507,2548,2597,2546,2600,2810,2942,2959,3033,3142,3269,3594,3626
  └─ Material Cost %,60%,59%,57%,59%,58%,61%,63%,63%,63%,63%,59%,60%,60%
  └─ Employee Cost %,7%,7%,7%,7%,7%,6%,7%,7%,7%,6%,7%,7%,7%
Operating Profit,368,387,456,418,392,383,362,341,388,388,503,563,593
OPM %,13%,13%,15%,14%,13%,12%,11%,10%,11%,11%,13%,14%,14%
Other Income,-6,3,10,3,-55,14,3,3,-33,1,4,-52,16
  └─ Exceptional items,-8.56,0.00,0.00,0.00,-58.17,7.46,-0.03,0.00,-37.04,-3.29,0.00,-57.96,-9.98
  └─ Other income normal,2.39,3.25,10.47,2.94,3.07,6.15,3.45,3.43,4.52,4.73,3.86,6.05,25.74
Interest,67,70,72,66,62,62,66,75,74,82,87,105,85
Depreciation,125,121,124,127,136,132,137,141,152,151,174,188,184
Profit before tax,170,199,270,228,139,203,162,128,129,156,246,218,340
Tax %,27%,27%,25%,24%,33%,27%,29%,28%,28%,27%,28%,31%,30%
Net Profit,132,144,208,181,102,154,121,97,99,112,186,155,244
  └─ Profit from Associates,8,-2,6,8,9,5,6,5,5,-2,7,5,5
  └─ Minority share,1,1,0,0,6,-0,0,0,1,0,0,0,0
  └─ Exceptional items AT,-6,0,0,0,-39,5,-0,0,-27,-2,0,-40,-7
  └─ Profit excl Excep,139,144,208,181,141,149,121,97,126,115,186,195,251
  └─ Profit for PE,140,145,208,181,148,149,122,97,126,115,186,196,251
  └─ Profit for EPS,134,145,208,181,109,154,122,97,99,112,186,156,244
  └─ YOY Profit Growth %,448%,1388%,892%,408%,5%,3%,-41%,-46%,-14%,-23%,53%,102%,99%
EPS in Rs,33.05,35.75,51.42,44.87,26.84,38.11,30.13,24.01,24.60,27.80,45.97,38.51,60.28
Raw PDF,,,,,,,,,,,,,
