Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2384,2063,3119,2008,1965,2163,2635,2814,1922,2184,3187,2941,2633
  └─ YOY Sales Growth %,17.15%,-31.65%,25.37%,-42.29%,-17.56%,4.83%,-15.50%,40.16%,-2.19%,1.01%,20.96%,4.51%,36.96%
Expenses,2058,1921,2881,1900,1939,2053,2352,2656,1842,1992,2851,2763,2550
  └─ Material Cost %,59%,64%,67%,61%,60%,64%,62%,69%,59%,64%,68%,70%,69%
  └─ Employee Cost %,7%,8%,8%,9%,13%,9%,7%,7%,11%,8%,6%,6%,8%
Operating Profit,326,142,237,108,26,110,284,158,80,193,337,178,83
OPM %,14%,7%,8%,5%,1%,5%,11%,6%,4%,9%,11%,6%,3%
Other Income,28,51,197,83,54,52,154,60,61,47,144,57,39
  └─ Other income normal,27.69,51.13,197.00,83.25,53.93,51.66,153.61,60.33,60.87,46.77,144.19,57.15,39.26
Interest,3,2,2,1,7,2,2,2,4,8,2,1,4
Depreciation,45,45,46,46,47,47,48,49,48,48,51,50,53
Profit before tax,305,146,387,144,26,113,387,168,89,184,428,183,65
Tax %,26%,23%,20%,18%,7%,22%,23%,20%,19%,25%,24%,14%,20%
Net Profit,225,112,309,118,24,87,298,134,72,139,324,158,52
  └─ Minority share,-0,0,0,0,0,-0,-0,0,-0,-0,-0,-0,-0
  └─ Profit excl Excep,225,112,309,118,24,87,298,134,72,139,324,158,52
  └─ Profit for PE,225,112,309,118,25,87,298,134,72,139,324,158,52
  └─ Profit for EPS,225,112,309,118,25,87,298,134,72,139,324,158,52
  └─ YOY Profit Growth %,-21%,-67%,8%,-71%,-89%,-22%,-3%,13%,190%,59%,9%,18%,-27%
EPS in Rs,5.64,2.82,7.75,2.96,0.62,2.19,7.48,3.36,1.80,3.48,8.13,3.97,1.31
Raw PDF,,,,,,,,,,,,,
