Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,22.24,22.88,27.99,32.56,27.77,30.11,41.16,33.80,33.43,33.03,36.66,30.73,28.03
  └─ YOY Sales Growth %,-36.80%,-16.77%,9.64%,82.72%,24.87%,31.60%,47.05%,3.81%,20.38%,9.70%,-10.93%,-9.08%,-16.15%
Expenses,18.94,20.24,23.82,25.69,25.75,26.40,36.21,28.61,29.35,29.35,39.20,29.08,34.48
  └─ Material Cost %,35.70%,41.56%,41.76%,35.84%,43.10%,38.23%,43.59%,38.64%,39.16%,38.57%,40.56%,37.59%,39.39%
  └─ Employee Cost %,23.52%,25.96%,23.01%,22.02%,26.04%,27.20%,20.29%,25.09%,28.75%,27.40%,28.37%,30.88%,46.06%
Operating Profit,3.30,2.64,4.17,6.87,2.02,3.71,4.95,5.19,4.08,3.68,-2.54,1.65,-6.45
OPM %,14.84%,11.54%,14.90%,21.10%,7.27%,12.32%,12.03%,15.36%,12.20%,11.14%,-6.93%,5.37%,-23.01%
Other Income,0.02,0.38,-0.18,0.54,0.32,0.56,0.03,0.83,0.82,0.63,1.09,1.16,0.61
  └─ Exceptional items,-0.41,0.00,-0.43,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.43,0.38,0.25,0.54,0.30,0.56,0.03,0.83,0.82,0.63,1.09,1.16,0.61
Interest,2.85,1.35,1.19,1.28,1.07,0.65,0.54,0.61,0.47,0.85,0.79,0.82,0.70
Depreciation,3.47,3.47,3.59,2.84,2.90,1.76,1.76,1.83,1.42,2.11,2.15,2.15,2.04
Profit before tax,-3.00,-1.80,-0.79,3.29,-1.63,1.86,2.68,3.58,3.01,1.35,-4.39,-0.16,-8.58
Tax %,0.00%,7.22%,-22.78%,38.60%,28.22%,30.65%,28.36%,24.30%,32.89%,26.67%,-26.65%,-6.25%,-6.06%
Net Profit,-3.01,-1.85,-0.49,1.78,-2.09,1.29,1.91,2.70,2.03,0.99,-3.22,-0.15,-8.07
  └─ Minority share,0,0,0,0,0,0,0,0,-0,-0,-0,0,0
  └─ Exceptional items AT,-0,0,-0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,-3,-2,-0,2,-2,1,2,3,2,1,-3,-0,-8
  └─ Profit for PE,-3,-2,-0,2,-2,1,2,3,2,1,-3,0,-8
  └─ Profit for EPS,-3,-2,-0,2,-2,1,2,3,2,1,-3,0,-8
  └─ YOY Profit Growth %,89%,-574%,12%,147%,20%,178%,1500%,52%,184%,-35%,-260%,-100%,-530%
EPS in Rs,-0.98,-0.56,-0.15,0.54,-0.63,0.40,0.59,0.76,0.50,0.26,-0.94,0.00,-2.13
Raw PDF,,,,,,,,,,,,,
