Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,12.61,5.11,5.69,7.21,23.21,12.22,8.04,8.04,4.17,4.51,3.48,7.68,11.85
  └─ YOY Sales Growth %,683%,19%,36%,-36%,84%,139%,41%,12%,-82%,-63%,-57%,-4%,184%
Expenses,13.17,5.44,9.57,7.02,20.95,11.61,10.21,10.21,5.03,4.61,4.48,7.56,11.31
  └─ Material Cost %,93%,86%,98%,91%,100%,92%,102%,102%,100%,92%,120%,91%,91%
  └─ Employee Cost %,2%,5%,3%,2%,0%,1%,1%,1%,3%,3%,4%,2%,1%
Operating Profit,-0.56,-0.33,-3.88,0.19,2.26,0.61,-2.17,-2.17,-0.86,-0.10,-1.00,0.12,0.54
OPM %,-4.44%,-6.46%,-68.19%,2.64%,9.74%,4.99%,-26.99%,-26.99%,-20.62%,-2.22%,-28.74%,1.56%,4.56%
Other Income,0.31,0.16,0.33,0.52,0.19,0.81,-0.15,-0.15,0.19,0.38,0.29,0.19,-0.12
  └─ Other income normal,0.31,0.16,0.33,0.52,0.19,0.81,-0.15,-0.15,0.19,0.38,0.29,0.19,-0.12
Interest,0.34,0.34,0.25,0.11,0.13,0.05,0.06,0.06,0.01,0.01,0.02,0.04,0.01
Depreciation,0.31,0.27,0.27,0.03,0.13,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.00
Profit before tax,-0.90,-0.78,-4.07,0.57,2.19,1.35,-2.40,-2.40,-0.70,0.25,-0.75,0.26,0.41
Tax %,22.22%,5.13%,1.47%,26.32%,-31.51%,29.63%,-16.67%,-16.67%,0.00%,8.00%,-2.67%,0.00%,4.88%
Net Profit,-1.09,-0.81,-4.13,0.43,2.89,0.95,-2.01,-2.01,-0.70,0.23,-0.74,0.26,0.39
  └─ Minority share,0,0,2,0,-1,-0,-0,-0,-0,-0,-0,-0,0
  └─ Profit excl Excep,-1,-1,-4,0,3,1,-2,-2,-1,0,-1,0,0
  └─ Profit for PE,-1,-0,-2,0,2,1,-2,-2,-1,0,-1,0,0
  └─ Profit for EPS,-1,-0,-2,0,2,1,-2,-2,-1,0,-1,0,0
  └─ YOY Profit Growth %,-800%,-172%,-615%,867%,370%,342%,13%,-548%,-142%,-79%,59%,112%,168%
EPS in Rs,-0.37,-0.22,-1.39,0.27,1.00,0.54,-1.21,-1.21,-0.42,0.11,-0.50,0.14,0.29
Raw PDF,,,,,,,,,,,,,
