Metric,Mar 2021,Mar 2022
  └─ Material Cost %,0%,57%
  └─ Employee Cost %,17%,17%
  └─ Other income normal,0.01,-0.01
  └─ Profit excl Excep,-3.63,-2.85
  └─ Profit for PE,-3.63,-2.85
  └─ Profit for EPS,-3.63,-2.85
