Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,15.80,23.18,15.51,52.29,21.38,32.21,21.95,27.37,21.61,49.15,18.30,96.33,15.87
  └─ YOY Sales Growth %,145.34%,43.89%,25.08%,148.41%,35.32%,38.96%,41.52%,-47.66%,1.08%,52.59%,-16.63%,251.95%,-26.56%
Expenses,9.84,18.51,10.93,44.88,17.46,26.56,18.32,24.58,15.74,43.19,14.22,83.04,12.82
  └─ Material Cost %,36%,71%,50%,80%,62%,73%,73%,77%,56%,80%,53%,73%,71%
  └─ Employee Cost %,4%,2%,4%,3%,5%,3%,3%,6%,5%,2%,6%,4%,7%
Operating Profit,5.96,4.67,4.58,7.41,3.92,5.65,3.63,2.79,5.87,5.96,4.08,13.29,3.05
OPM %,37.72%,20.15%,29.53%,14.17%,18.33%,17.54%,16.54%,10.19%,27.16%,12.13%,22.30%,13.80%,19.22%
Other Income,-0.04,0.01,0.01,0.01,0.06,0.03,0.02,0.22,0.17,0.02,0.03,0.05,0.01
  └─ Other income normal,-0.04,0.01,0.01,0.01,0.06,0.03,0.02,0.22,0.17,0.02,0.03,0.05,0.01
Interest,0.40,0.58,0.45,0.94,1.21,0.96,1.21,0.98,1.12,1.09,1.09,3.25,0.84
Depreciation,0.31,0.31,0.31,0.31,0.67,0.41,0.39,0.41,0.43,0.42,0.48,1.42,0.61
Profit before tax,5.21,3.79,3.83,6.17,2.10,4.31,2.05,1.62,4.49,4.47,2.54,8.67,1.61
Tax %,15.55%,25.59%,23.76%,15.24%,-5.24%,11.14%,20.00%,16.67%,23.39%,12.98%,29.53%,19.61%,19.25%
Net Profit,4.40,2.83,2.92,5.23,2.20,3.83,1.64,1.35,3.45,3.89,1.79,6.96,1.29
  └─ Minority share,0,0,0,0,0,-0,0,0,-0,-0,-0,-0,-0
  └─ Profit excl Excep,4,3,3,5,2,4,2,1,3,4,2,7,1
  └─ Profit for PE,4,3,3,5,2,4,2,1,3,4,2,7,1
  └─ Profit for EPS,4,3,3,5,2,4,2,1,3,4,2,7,1
  └─ YOY Profit Growth %,331%,52%,81%,63%,-50%,35%,-44%,-74%,54%,2%,9%,414%,-63%
EPS in Rs,4.01,2.58,2.66,4.76,2.00,3.47,1.49,1.23,3.08,3.53,1.62,6.32,1.14
Raw PDF,,,,,,,,,,,,,
