Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,3599,5589,5386,4349,2643,4933,4346,4918,2449,5698,6413,5898,2785
  └─ YOY Sales Growth %,8.81%,-23.34%,-37.28%,-47.58%,-26.56%,-11.74%,-19.30%,13.10%,-7.35%,15.49%,47.55%,19.93%,13.73%
Expenses,3491,4956,4771,3720,2477,4181,3556,4140,2285,4937,5571,5078,2530
  └─ Material Cost %,61%,65%,63%,56%,53%,59%,53%,60%,49%,65%,68%,64%,53%
  └─ Employee Cost %,1%,1%,1%,1%,2%,1%,1%,1%,3%,1%,1%,2%,2%
Operating Profit,108,633,615,628,166,752,790,778,163,761,842,821,255
OPM %,3%,11%,11%,14%,6%,15%,18%,16%,7%,13%,13%,14%,9%
Other Income,41,14,90,151,73,86,80,95,86,79,88,36,53
  └─ Other income normal,41,14,90,151,73,86,80,95,86,79,88,36,53
Interest,67,55,46,36,36,40,1,7,0,2,1,1,3
Depreciation,76,77,78,79,78,82,83,83,82,84,87,88,90
Profit before tax,6,516,581,664,126,716,786,783,168,754,842,768,215
Tax %,-1371%,34%,34%,31%,23%,37%,32%,32%,22%,27%,23%,24%,21%
Net Profit,94,339,381,459,97,448,536,534,130,549,649,586,169
  └─ Minority share,0,0,0,0,-0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,94,339,381,459,97,448,536,534,130,549,649,586,169
  └─ Profit for PE,94,339,381,459,97,448,536,534,130,549,649,586,169
  └─ Profit for EPS,94,339,381,459,97,448,536,534,130,549,649,586,169
  └─ YOY Profit Growth %,-61%,-1%,39%,42%,3%,32%,41%,16%,35%,22%,21%,10%,30%
EPS in Rs,2.26,8.14,9.15,11.04,2.42,11.19,13.39,13.34,3.25,13.70,16.19,14.64,4.22
Raw PDF,,,,,,,,,,,,,
