Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,12.52,11.50,31.65,16.73,6.27,10.97,24.86,37.58,39.45,28.79,18.98,19.95,10.48
  └─ YOY Sales Growth %,-49%,25%,352%,-33%,-50%,-5%,-21%,125%,529%,162%,-24%,-47%,-73%
Interest,0.90,0.92,0.93,0.93,0.98,1.04,1.02,0.93,0.61,0.65,0.25,0.01,0.00
Expenses,15.40,10.18,10.31,8.34,5.17,3.89,16.06,11.46,28.78,13.71,7.22,10.06,5.62
  └─ Material Cost %,110.14%,82.43%,16.94%,22.77%,60.45%,20.88%,41.75%,25.68%,52.42%,37.76%,10.43%,41.80%,33.49%
  └─ Employee Cost %,3.43%,4.26%,1.42%,3.95%,7.18%,5.20%,2.33%,1.89%,2.74%,2.99%,5.32%,5.71%,11.64%
Financing Profit,-3.78,0.40,20.41,7.46,0.12,6.04,7.78,25.19,10.06,14.43,11.51,9.88,4.86
Financing Margin %,-30.19%,3.48%,64.49%,44.59%,1.91%,55.06%,31.30%,67.03%,25.50%,50.12%,60.64%,49.52%,46.37%
Other Income,0.71,0.73,0.85,0.87,1.44,1.13,1.28,0.65,2.17,1.25,1.75,1.81,1.40
  └─ Other income normal,0.71,0.73,0.85,0.87,1.44,1.13,1.28,0.65,2.17,1.25,1.75,1.81,1.40
Depreciation,0.04,0.04,0.04,0.04,0.02,0.03,0.04,0.04,0.04,0.05,0.07,0.06,0.06
Profit before tax,-3.11,1.09,21.22,8.29,1.54,7.14,9.02,25.80,12.19,15.63,13.19,11.63,6.20
Tax %,-4.18%,24.77%,12.96%,16.16%,16.23%,14.43%,23.61%,16.24%,13.04%,15.42%,21.99%,23.82%,7.10%
Net Profit,-2.99,0.81,18.46,6.95,1.28,6.11,6.89,21.61,10.59,13.22,10.29,8.87,5.76
  └─ Minority share,0.84,-0.07,-7.68,-1.79,-0.32,-2.44,-1.61,-7.37,-2.22,-3.18,-2.24,-1.98,-1.17
  └─ Profit excl Excep,-2.99,0.81,18.46,6.95,1.28,6.11,6.89,21.61,10.59,13.22,10.29,8.87,5.76
  └─ Profit for PE,-2.15,0.74,10.78,5.16,0.96,3.67,5.28,14.24,8.37,10.04,8.05,6.89,4.59
  └─ Profit for EPS,-2.15,0.74,10.78,5.16,0.96,3.67,5.28,14.24,8.37,10.04,8.05,6.89,4.59
  └─ YOY Profit Growth %,-2971.43%,-7.50%,1022.92%,19.44%,144.65%,395.95%,-51.02%,175.97%,771.88%,173.57%,52.46%,-51.62%,-45.16%
EPS in Rs,-1.84,0.63,9.23,4.42,0.82,3.14,4.52,12.19,6.83,8.20,6.57,5.63,3.75
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
