Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,43.15,24.43,39.16,34.31,86.75,41.31,39.81,52.34,113.42,92.60,74.04,75.03,81.04
  └─ YOY Sales Growth %,107.15%,80.83%,30.66%,20.56%,101.04%,69.10%,1.66%,52.55%,30.74%,124.16%,85.98%,43.35%,-28.55%
Expenses,42.58,24.72,36.79,30.25,81.60,37.09,34.40,46.94,106.32,83.78,65.94,68.06,72.57
  └─ Material Cost %,91%,97%,91%,82%,89%,84%,81%,85%,91%,85%,85%,87%,84%
  └─ Employee Cost %,2%,4%,3%,4%,1%,3%,3%,2%,1%,1%,2%,2%,2%
Operating Profit,0.57,-0.29,2.37,4.06,5.15,4.22,5.41,5.40,7.10,8.82,8.10,6.97,8.47
OPM %,1.32%,-1.19%,6.05%,11.83%,5.94%,10.22%,13.59%,10.32%,6.26%,9.52%,10.94%,9.29%,10.45%
Other Income,3.03,3.32,3.60,2.25,4.38,3.84,3.78,3.70,3.83,3.73,3.75,3.51,3.51
  └─ Other income normal,3.03,3.32,3.60,2.25,4.38,3.84,3.78,3.70,3.83,3.73,3.75,3.51,3.51
Interest,2.88,1.98,1.98,1.98,1.79,1.08,0.94,1.01,0.76,0.95,0.88,1.03,1.47
Depreciation,0.33,0.37,0.32,0.33,0.33,0.32,0.34,0.37,0.38,0.40,0.41,0.41,0.41
Profit before tax,0.39,0.68,3.67,4.00,7.41,6.66,7.91,7.72,9.79,11.20,10.56,9.04,10.10
Tax %,30.77%,35.29%,25.34%,25.50%,29.15%,25.68%,25.54%,25.65%,25.84%,25.71%,25.28%,26.88%,25.74%
Net Profit,0.02,0.23,2.48,3.21,5.33,4.99,5.24,4.91,5.36,6.71,6.08,4.65,5.85
  └─ Profit from Associates,-0.25,-0.21,-0.26,0.22,0.08,0.04,-0.67,-0.83,-1.90,-1.60,-1.82,-1.96,-1.65
  └─ Profit excl Excep,0.02,0.23,2.48,3.21,5.33,4.99,5.24,4.91,5.36,6.71,6.08,4.65,5.85
  └─ Profit for PE,0.02,0.23,2.48,3.21,5.33,4.99,5.24,4.91,5.36,6.71,6.08,4.65,5.85
  └─ Profit for EPS,0.02,0.23,2.48,3.21,5.33,4.99,5.24,4.91,5.36,6.71,6.08,4.65,5.85
  └─ YOY Profit Growth %,101.85%,150.00%,4033.33%,4685.71%,26550.00%,2069.57%,111.29%,52.96%,0.56%,34.47%,16.03%,-5.30%,9.14%
EPS in Rs,0.00,0.01,0.06,0.08,0.14,0.13,0.13,0.12,0.14,0.17,0.15,0.12,0.15
Raw PDF,,,,,,,,,,,,,
