Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0,1,2,2,2,8,17,28,20,16,25,30,45
  └─ YOY Sales Growth %,,,,,,1109%,716%,1501%,948%,97%,47%,5%,122%
Expenses,0,1,1,1,7,2,4,13,9,1,3,8,33
  └─ Material Cost %,,49.28%,19.02%,26.97%,11.79%,20.02%,20.02%,43.65%,40.17%,0.12%,3.57%,18.47%,36.46%
  └─ Employee Cost %,,4.35%,2.93%,3.37%,3.08%,0.84%,0.42%,0.49%,0.34%,0.49%,0.32%,0.27%,1.19%
Operating Profit,-0,-0,1,1,-5,6,13,16,11,16,22,22,12
OPM %,,-23%,42%,40%,-253%,74%,76%,55%,55%,95%,89%,75%,27%
Other Income,45,1,3,0,2,2,0,1,-0,0,4,2,12
  └─ Exceptional items,44.82,1.02,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.00,0.00,3.40,0.14,0.95,1.89,0.29,1.12,-0.19,0.00,4.04,1.70,11.67
Interest,0,0,0,0,0,0,0,0,1,2,3,4,5
Depreciation,2,0,0,0,0,0,0,0,0,2,4,5,5
Profit before tax,42,0,4,0,-4,8,13,16,10,11,19,16,14
Tax %,0%,0%,0%,0%,-138%,5%,-1%,6%,-2%,-5%,18%,17%,-100%
Net Profit,42,0,4,0,1,8,13,16,10,11,16,13,28
  └─ Exceptional items AT,45,1,0,0,1,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,-2,-1,4,0,1,8,13,16,10,11,16,13,28
  └─ Profit for PE,-2,-1,4,0,1,8,13,16,10,11,16,13,28
  └─ Profit for EPS,42,0,4,0,1,8,13,16,10,11,16,13,28
  └─ YOY Profit Growth %,31%,-585%,,118%,136%,948%,266%,3358%,1074%,50%,21%,-15%,171%
EPS in Rs,13.40,0.04,1.12,0.11,0.36,1.89,3.23,3.89,2.61,2.83,3.90,3.32,7.08
Raw PDF,,,,,,,,,,,,,
