Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,479.75,451.10,433.89,345.88,437.70,462.02,449.68,460.28,454.79,463.01,457.34,421.29,124.50
  └─ YOY Sales Growth %,10%,-19%,-28%,-32%,-9%,2%,4%,33%,4%,0%,2%,-8%,-73%
Expenses,466.50,430.85,413.74,325.96,426.02,450.37,442.36,441.71,428.90,415.72,416.04,390.20,113.08
  └─ Material Cost %,58%,56%,59%,57%,61%,64%,62%,61%,55%,49%,48%,50%,50%
  └─ Employee Cost %,3%,3%,3%,4%,3%,3%,3%,3%,3%,3%,3%,4%,4%
Operating Profit,13.25,20.25,20.15,19.92,11.68,11.65,7.32,18.57,25.89,47.29,41.30,31.09,11.42
OPM %,2.76%,4.49%,4.64%,5.76%,2.67%,2.52%,1.63%,4.03%,5.69%,10.21%,9.03%,7.38%,9.17%
Other Income,8.64,7.47,9.49,-6.14,11.80,16.24,6.65,5.68,18.09,7.33,13.16,8.16,11.22
  └─ Exceptional items,0.00,0.00,0.00,-14.47,0.45,8.73,-1.62,-0.86,12.25,-0.27,-0.32,0.00,7.62
  └─ Other income normal,8.64,7.47,9.49,8.33,11.35,7.51,8.27,6.54,5.84,7.60,13.48,8.16,3.60
Interest,1.85,1.95,1.44,1.81,1.98,1.24,1.54,1.74,1.74,1.03,3.07,6.79,5.34
Depreciation,5.75,5.12,4.77,6.28,6.44,6.28,6.35,6.37,6.26,6.22,6.20,6.32,7.24
Profit before tax,14.29,20.65,23.43,5.69,15.06,20.37,6.08,16.14,35.98,47.37,45.19,26.14,10.06
Tax %,21.55%,25.33%,23.99%,20.21%,18.39%,26.12%,22.37%,27.51%,25.29%,25.59%,24.23%,23.95%,19.58%
Net Profit,11.21,15.42,17.81,4.54,12.29,15.05,4.72,11.70,26.88,35.25,34.24,19.88,8.09
  └─ Exceptional items AT,0,0,0,-13,0,6,-1,-1,9,-0,-0,0,6
  └─ Profit excl Excep,11,15,18,18,12,9,6,12,18,35,34,20,2
  └─ Profit for PE,11,15,18,18,12,9,6,12,18,35,34,20,2
  └─ Profit for EPS,11,15,18,5,12,15,5,12,27,35,34,20,8
  └─ YOY Profit Growth %,-55%,-46%,-36%,-32%,6%,-44%,-66%,-31%,50%,312%,477%,61%,-89%
EPS in Rs,1.25,1.71,1.98,0.50,1.37,1.67,0.52,1.30,2.99,3.92,3.81,2.21,0.90
Raw PDF,,,,,,,,,,,,,
