Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,64.75,40.72,56.95,66.97,60.91,46.94,55.65,56.80,54.17,59.62,63.76,57.55,66.19
  └─ YOY Sales Growth %,-6.06%,-29.56%,-20.64%,13.55%,-5.93%,15.28%,-2.28%,-15.19%,-11.07%,27.01%,14.57%,1.32%,22.19%
Expenses,61.99,36.28,51.32,55.86,57.32,43.25,51.40,52.69,47.91,53.01,55.83,57.54,63.56
  └─ Material Cost %,33.13%,14.07%,31.24%,19.47%,30.98%,31.70%,29.25%,30.99%,29.09%,36.10%,33.06%,29.24%,38.51%
  └─ Employee Cost %,20.63%,29.22%,22.79%,19.95%,20.49%,25.22%,23.79%,23.50%,24.26%,21.94%,20.95%,29.59%,20.17%
Operating Profit,2.76,4.44,5.63,11.11,3.59,3.69,4.25,4.11,6.26,6.61,7.93,0.01,2.63
OPM %,4.26%,10.90%,9.89%,16.59%,5.89%,7.86%,7.64%,7.24%,11.56%,11.09%,12.44%,0.02%,3.97%
Other Income,4.33,0.19,0.56,0.39,0.88,0.86,-0.15,0.79,0.95,0.26,0.25,3.95,4.18
  └─ Other income normal,4.33,0.19,0.56,0.39,0.88,0.86,-0.15,0.79,0.95,0.26,0.25,3.95,4.18
Interest,0.80,0.79,0.73,0.75,1.23,1.19,1.17,1.48,1.88,1.31,1.12,1.29,1.30
Depreciation,1.74,1.73,1.65,1.62,1.49,2.16,1.98,1.58,0.86,1.09,1.04,1.03,1.59
Profit before tax,4.55,2.11,3.81,9.13,1.75,1.20,0.95,1.84,4.47,4.47,6.02,1.64,3.92
Tax %,115.38%,22.27%,39.63%,24.10%,181.14%,43.33%,40.00%,49.46%,17.90%,35.79%,22.76%,7.93%,43.11%
Net Profit,-0.70,1.64,2.30,6.93,-1.43,0.68,0.56,0.94,3.67,2.88,4.66,1.51,2.23
  └─ Profit excl Excep,-0.70,1.64,2.30,6.93,-1.43,0.68,0.56,0.94,3.67,2.88,4.66,1.51,2.23
  └─ Profit for PE,-0.70,1.64,2.30,6.93,-1.43,0.68,0.56,0.94,3.67,2.88,4.66,1.51,2.23
  └─ Profit for EPS,-0.70,1.64,2.30,6.93,-1.43,0.68,0.56,0.94,3.67,2.88,4.66,1.51,2.23
  └─ YOY Profit Growth %,-107.55%,-73.03%,-55.43%,95.76%,-104.29%,-58.54%,-75.65%,-86.44%,356.64%,323.53%,732.14%,60.64%,-39.24%
EPS in Rs,-0.11,0.25,0.35,1.06,-0.22,0.10,0.08,0.14,0.56,0.44,0.68,0.22,0.33
Raw PDF,,,,,,,,,,,,,
