Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,71.62,58.97,47.20,41.76,61.04,70.71,77.76,74.33,109.62,64.69,63.14,69.81,145.27
  └─ YOY Sales Growth %,-36.87%,-37.16%,-45.19%,-47.16%,-14.77%,19.91%,64.75%,77.99%,79.59%,-8.51%,-18.80%,-6.08%,32.52%
Expenses,71.93,59.09,47.31,40.59,58.79,68.69,75.26,71.50,107.19,62.83,61.95,67.83,138.27
  └─ Material Cost %,90%,90%,86%,83%,87%,86%,85%,87%,92%,88%,90%,88%,90%
  └─ Employee Cost %,1%,1%,2%,2%,2%,1%,1%,1%,1%,2%,1%,1%,1%
Operating Profit,-0.31,-0.12,-0.11,1.17,2.25,2.02,2.50,2.83,2.43,1.86,1.19,1.98,7.00
OPM %,-0.43%,-0.20%,-0.23%,2.80%,3.69%,2.86%,3.22%,3.81%,2.22%,2.88%,1.88%,2.84%,4.82%
Other Income,2.96,1.61,1.15,0.39,-0.19,0.24,0.07,0.11,0.05,0.09,0.07,0.19,0.21
  └─ Other income normal,2.96,1.61,1.15,0.39,-0.19,0.24,0.07,0.11,0.05,0.09,0.07,0.19,0.21
Interest,0.47,0.22,0.15,0.13,0.26,0.26,0.34,0.68,0.38,0.42,0.43,0.16,0.64
Depreciation,0.96,0.89,0.90,0.90,0.90,0.88,0.89,0.90,0.92,0.69,0.69,0.72,0.76
Profit before tax,1.22,0.38,-0.01,0.53,0.90,1.12,1.34,1.36,1.18,0.84,0.14,1.29,5.81
Tax %,6.56%,28.95%,300.00%,60.38%,17.78%,25.00%,27.61%,26.47%,27.97%,28.57%,42.86%,25.58%,24.96%
Net Profit,1.07,0.18,-0.04,0.21,0.75,0.84,0.97,1.00,0.84,0.60,0.07,0.96,4.36
  └─ Profit from Associates,-0,-0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,1,0,-0,0,1,1,1,1,1,1,0,1,4
  └─ Profit for PE,1,0,-0,0,1,1,1,1,1,1,0,1,4
  └─ Profit for EPS,1,0,-0,0,1,1,1,1,1,1,0,1,4
  └─ YOY Profit Growth %,-57%,-92%,-300%,11%,-30%,367%,2525%,376%,12%,-29%,-93%,-4%,419%
EPS in Rs,0.02,0.00,-0.00,0.00,0.02,0.02,0.02,0.02,0.02,0.01,0.00,0.02,0.09
Raw PDF,,,,,,,,,,,,,
