Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,3640.41,6730.70,6965.40,8461.45,5143.34,2920.32,8031.28,11473.05,3253.09,4701.49,10698.34,15002.88,18015.20
  └─ YOY Sales Growth %,,,-37%,65%,41%,-57%,15%,36%,-37%,61%,33%,31%,454%
Expenses,3639.11,6729.19,6963.60,8458.59,5145.85,2919.32,8031.25,11469.89,3254.83,4699.88,10696.24,14998.05,18000.44
  └─ Material Cost %,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
  └─ Employee Cost %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Operating Profit,1.30,1.51,1.80,2.86,-2.51,1.00,0.03,3.16,-1.74,1.61,2.10,4.83,14.76
OPM %,0.04%,0.02%,0.03%,0.03%,-0.05%,0.03%,0.00%,0.03%,-0.05%,0.03%,0.02%,0.03%,0.08%
Other Income,2.77,0.05,0.17,0.00,3.86,0.73,1.59,0.49,2.44,0.81,0.72,1.78,5.35
  └─ Other income normal,2.77,0.05,0.17,0.00,3.86,0.73,1.59,0.49,2.44,0.81,0.72,1.78,5.35
Interest,3.66,0.94,1.40,2.28,0.13,1.09,0.92,2.97,-1.26,1.45,1.88,1.62,8.37
Depreciation,0.60,0.37,0.37,0.37,0.85,0.37,0.46,0.41,0.64,0.40,0.40,0.40,0.86
Profit before tax,-0.19,0.25,0.20,0.21,0.37,0.27,0.24,0.27,1.32,0.57,0.54,4.59,10.88
Tax %,-5.26%,28.00%,-50.00%,23.81%,94.59%,7.41%,58.33%,-3.70%,24.24%,36.84%,29.63%,33.33%,19.58%
Net Profit,-0.18,0.18,0.30,0.16,0.03,0.25,0.10,0.27,1.00,0.36,0.37,3.06,8.75
  └─ Profit excl Excep,-0,0,0,0,0,0,0,0,1,0,0,3,9
  └─ Profit for PE,-0,0,0,0,0,0,0,0,1,0,0,3,9
  └─ Profit for EPS,-0,0,0,0,0,0,0,0,1,0,0,3,9
  └─ YOY Profit Growth %,,,-9%,-36%,117%,39%,-67%,69%,3233%,44%,270%,1033%,775%
EPS in Rs,-0.04,0.04,0.06,0.03,0.01,0.05,0.02,0.05,0.19,0.07,0.07,0.60,1.70
Raw PDF,,,,,,,,,,,,,
