Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,693,684,722,753,767,782,832,854,898,935,1005,1070,1107
  └─ YOY Sales Growth %,17.14%,10.79%,10.99%,9.62%,10.59%,14.24%,15.25%,13.43%,17.19%,19.52%,20.80%,25.36%,23.27%
Expenses,486,517,517,546,571,616,616,646,680,714,734,794,824
  └─ Employee Cost %,55%,62%,58%,59%,59%,64%,60%,61%,60%,62%,61%,61%,61%
Operating Profit,207,167,205,207,196,166,216,207,219,221,271,276,284
OPM %,30%,24%,28%,28%,26%,21%,26%,24%,24%,24%,27%,26%,26%
Other Income,5,8,14,19,23,21,13,21,32,14,27,30,30
  └─ Exceptional items,0.00,0.00,0.00,-1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,5.09,7.68,14.12,20.79,23.05,20.91,13.12,20.58,31.92,14.11,27.24,30.07,29.76
Interest,6,6,6,6,6,8,8,8,11,10,11,10,12
Depreciation,32,28,30,34,34,32,33,36,41,37,42,46,50
Profit before tax,174,141,182,187,179,148,188,184,199,188,245,250,252
Tax %,24%,24%,25%,26%,28%,24%,26%,25%,23%,25%,25%,23%,25%
Net Profit,132,107,136,139,130,112,140,137,153,142,183,192,190
  └─ Minority share,0,-0,-0,-0,1,-0,1,-0,-0,0,-0,0,-0
  └─ Exceptional items AT,0,0,0,-1,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,132,107,136,140,130,112,140,137,153,142,183,192,190
  └─ Profit for PE,133,106,136,140,131,112,140,137,152,142,183,192,189
  └─ Profit for EPS,133,106,136,139,131,112,140,137,152,142,183,192,189
  └─ YOY Profit Growth %,12%,7%,8%,7%,-2%,5%,3%,-2%,17%,27%,31%,40%,24%
EPS in Rs,13.51,10.84,13.86,14.13,13.31,11.38,14.72,14.38,15.97,14.87,19.22,20.40,20.13
Raw PDF,,,,,,,,,,,,,
