Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,114.51,123.28,121.60,117.26,119.23,120.59,115.50,111.43,108.32,115.33,114.59,113.24,116.83
  └─ YOY Sales Growth %,3.55%,6.26%,5.87%,6.23%,4.12%,-2.18%,-5.02%,-4.97%,-9.15%,-4.36%,-0.79%,1.62%,7.86%
Expenses,97.82,102.79,103.48,100.65,102.41,100.45,98.19,97.78,101.27,102.90,102.55,100.86,102.44
  └─ Employee Cost %,30.54%,30.56%,29.28%,28.12%,28.05%,29.84%,31.05%,30.73%,32.75%,33.47%,34.13%,33.05%,31.84%
Operating Profit,16.69,20.49,18.12,16.61,16.82,20.14,17.31,13.65,7.05,12.43,12.04,12.38,14.39
OPM %,14.58%,16.62%,14.90%,14.17%,14.11%,16.70%,14.99%,12.25%,6.51%,10.78%,10.51%,10.93%,12.32%
Other Income,5.49,6.51,6.49,6.29,6.94,6.81,8.62,7.01,11.29,6.38,6.13,6.12,5.07
  └─ Other income normal,5.49,6.51,6.49,6.29,6.94,6.81,8.62,7.01,11.29,6.38,6.13,6.12,5.07
Interest,1.39,1.34,1.30,1.31,1.23,1.25,1.25,1.19,1.11,1.13,1.20,1.19,1.13
Depreciation,7.28,7.18,6.82,7.21,7.18,7.37,7.50,7.35,7.04,6.84,7.03,6.65,6.47
Profit before tax,13.51,18.48,16.49,14.38,15.35,18.33,17.18,12.12,10.19,10.84,9.94,10.66,11.86
Tax %,15.62%,23.32%,24.08%,22.74%,23.58%,23.79%,23.40%,17.74%,19.73%,22.51%,21.93%,22.14%,18.13%
Net Profit,11.40,14.17,12.53,11.11,11.73,13.97,13.16,9.97,8.18,8.40,7.76,8.30,9.71
  └─ Profit excl Excep,11.40,14.17,12.53,11.11,11.73,13.97,13.16,9.97,8.18,8.40,7.76,8.30,9.71
  └─ Profit for PE,11.40,14.17,12.53,11.11,11.73,13.97,13.16,9.97,8.18,8.40,7.76,8.30,9.71
  └─ Profit for EPS,11.40,14.17,12.53,11.11,11.73,13.97,13.16,9.97,8.18,8.40,7.76,8.30,9.71
  └─ YOY Profit Growth %,-2.56%,18.58%,7.00%,-4.22%,2.89%,-1.41%,5.03%,-10.26%,-30.26%,-39.87%,-41.03%,-16.75%,18.70%
EPS in Rs,5.12,6.37,5.63,4.99,5.27,6.28,5.91,4.62,3.79,3.90,3.60,3.85,4.70
Raw PDF,,,,,,,,,,,,,
