Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,346,265,190,264,301,252,153,197,266,205,282,277,388
  └─ YOY Sales Growth %,,,,80.50%,-13.09%,-4.86%,-19.32%,-25.42%,-11.75%,-18.55%,83.69%,40.74%,46.10%
Expenses,315,247,167,233,261,227,168,228,282,244,314,309,388
  └─ Material Cost %,79%,77%,67%,71%,69%,68%,66%,70%,64%,59%,67%,71%,66%
  └─ Employee Cost %,5%,6%,10%,7%,7%,9%,21%,26%,21%,26%,21%,19%,15%
Operating Profit,31,18,23,31,40,25,-15,-31,-16,-39,-33,-32,0
OPM %,9%,7%,12%,12%,13%,10%,-10%,-16%,-6%,-19%,-12%,-12%,0%
Other Income,8,4,8,2,5,7,14,6,3,-4,3,6,1
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-12.05,-2.16,-1.77,-0.55
  └─ Other income normal,8.47,4.22,8.09,1.64,4.96,7.16,14.41,6.26,3.37,8.22,5.23,7.41,1.90
Interest,8,5,5,6,4,3,9,16,15,16,13,11,16
Depreciation,5,4,4,5,5,5,7,11,33,25,27,29,35
Profit before tax,26,13,23,22,35,24,-16,-52,-61,-83,-70,-68,-49
Tax %,-5%,28%,21%,59%,22%,24%,9%,-6%,1%,0%,-2%,0%,11%
Net Profit,28,10,18,9,27,18,-17,-49,-62,-83,-69,-68,-54
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,-12,-2,-2,-0
  └─ Profit excl Excep,28,10,18,9,27,18,-17,-49,-62,-71,-67,-66,-54
  └─ Profit for PE,28,10,18,9,27,18,-17,-49,-62,-71,-67,-66,-54
  └─ Profit for EPS,28,10,18,9,27,18,-17,-49,-62,-83,-69,-68,-54
  └─ YOY Profit Growth %,,,,-13%,-1%,89%,-196%,-645%,-327%,-490%,-291%,-35%,14%
EPS in Rs,33.27,11.61,1.68,0.85,1.98,1.31,-1.23,-3.53,-4.48,-5.98,-4.95,-4.88,-3.90
Raw PDF,,,,,,,,,,,,,
