Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,37930,33733,38945,35541,35509,35764,37634,17063,16686,37824,18747,21337,24609
  └─ YOY Sales Growth %,-4.75%,-12.66%,6.25%,4.22%,-6.38%,6.02%,-3.37%,-51.99%,-53.01%,5.76%,-50.19%,25.05%,47.48%
Expenses,28471,27313,27466,27010,26741,25819,27806,12050,11440,27906,13832,14816,17050
  └─ Material Cost %,30.62%,32.66%,28.57%,31.67%,30.99%,27.37%,33.52%,32.63%,34.32%,32.49%,34.51%,39.69%,35.94%
  └─ Employee Cost %,2.13%,2.53%,2.26%,2.28%,2.13%,2.52%,2.29%,2.75%,2.54%,2.31%,2.36%,1.94%,2.09%
Operating Profit,9459,6420,11479,8531,8768,9945,9828,5013,5246,9918,4915,6521,7559
OPM %,25%,19%,29%,24%,25%,28%,26%,29%,31%,26%,26%,31%,31%
Other Income,-631,2326,1863,779,385,934,3168,3202,2771,985,1248,4426,5520
  └─ Exceptional items,-1336,1780,1223,0,-201,0,1868,2863,2424,0,1010,3940,5102
  └─ Other income normal,705,546,640,779,586,934,1300,339,347,985,238,486,418
Interest,1805,2110,2523,2417,2415,2222,2667,1073,1071,2026,1033,547,737
Depreciation,2765,2550,2642,2788,2743,2731,2696,1238,1191,2824,1303,1239,1332
Profit before tax,4258,4086,8177,4105,3995,5926,7633,5904,5755,6053,3827,9161,11010
Tax %,26%,19%,111%,30%,43%,14%,27%,17%,14%,26%,9%,15%,15%
Net Profit,3132,3308,-915,2868,2275,5095,5603,4876,4961,4457,3479,7807,9352
  └─ Minority share,-1251,-668,-868,-855,-906,-1489,-1251,-1329,-1478,-1272,-1681,-2097,-2654
  └─ Exceptional items AT,-623,1441,-137,0,-114,0,1371,2863,2424,0,662,3935,5102
  └─ Profit excl Excep,3755,1867,-778,2868,2389,5095,4232,2013,2537,4457,2817,3872,4250
  └─ Profit for PE,2255,1490,-1646,2013,1438,3606,3287,1464,1781,3185,1456,2832,3044
  └─ Profit for EPS,1881,2640,-1783,2013,1369,3606,4352,3547,3483,3185,1798,5710,6698
  └─ YOY Profit Growth %,-62%,-66%,-195%,1%,-36%,142%,300%,-27%,24%,-12%,-56%,93%,71%
EPS in Rs,5.06,7.10,-4.80,5.42,3.68,9.70,11.13,9.07,8.91,8.14,4.60,14.60,17.13
Raw PDF,,,,,,,,,,,,,
