Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2598,2369,2309,2449,3008,2636,2273,2510,3027,2609,2394,2687,3528
  └─ YOY Sales Growth %,1.61%,7.37%,10.64%,5.99%,15.76%,11.31%,-1.55%,2.48%,0.64%,-1.03%,5.32%,7.05%,16.54%
Expenses,2118,2047,1952,2070,2517,2249,1954,2201,2611,2290,2096,2373,2905
  └─ Material Cost %,67%,70%,67%,67%,67%,68%,65%,69%,70%,69%,66%,68%,67%
  └─ Employee Cost %,4%,4%,5%,4%,4%,5%,5%,5%,4%,5%,6%,6%,4%
Operating Profit,480,322,356,379,491,387,319,309,416,319,297,314,623
OPM %,18%,14%,15%,15%,16%,15%,14%,12%,14%,12%,12%,12%,18%
Other Income,61,36,37,42,59,59,43,31,45,42,30,13,60
  └─ Other income normal,61,36,37,42,59,59,43,31,45,42,30,13,60
Interest,4,2,2,5,8,3,3,3,3,3,6,11,9
Depreciation,72,72,72,77,77,86,90,91,91,93,104,110,121
Profit before tax,465,283,319,338,465,357,270,245,367,265,218,206,553
Tax %,23%,24%,24%,24%,24%,23%,23%,24%,20%,24%,24%,26%,22%
Net Profit,359,216,243,256,355,273,207,187,294,202,165,153,434
  └─ Profit excl Excep,359,216,243,256,355,273,207,187,294,202,165,153,434
  └─ Profit for PE,359,216,243,256,355,273,207,187,294,202,165,153,434
  └─ Profit for EPS,359,216,243,256,355,273,207,187,294,202,165,153,434
  └─ YOY Profit Growth %,11%,1%,196%,22%,-1%,27%,-15%,-27%,-17%,-26%,-20%,-18%,48%
EPS in Rs,28.30,16.97,19.14,20.17,27.93,21.52,16.26,14.72,23.14,15.93,12.97,12.07,34.13
Raw PDF,,,,,,,,,,,,,
