Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4.98,10.48,6.31,7.15,21.41,2.74,2.00,1.37,4.35,0.00,6.37,2.99,0.14
  └─ YOY Sales Growth %,-45%,244%,27%,38%,330%,-74%,-68%,-81%,-80%,-100%,218%,118%,-97%
Expenses,1.09,8.34,4.76,5.38,20.28,0.79,3.68,1.53,4.74,0.60,5.51,3.29,0.56
  └─ Material Cost %,12%,72%,65%,64%,88%,9%,162%,64%,84%,,70%,95%,-171%
  └─ Employee Cost %,6%,3%,5%,4%,1%,11%,18%,22%,7%,,6%,11%,257%
Operating Profit,3.89,2.14,1.55,1.77,1.13,1.95,-1.68,-0.16,-0.39,-0.60,0.86,-0.30,-0.42
OPM %,78.11%,20.42%,24.56%,24.76%,5.28%,71.17%,-84.00%,-11.68%,-8.97%,,13.50%,-10.03%,-300.00%
Other Income,0.12,0.17,0.67,0.82,0.68,0.12,1.85,0.54,1.09,1.11,0.57,1.45,3.00
  └─ Other income normal,0.12,0.17,0.67,0.82,0.68,0.12,1.85,0.54,1.09,1.11,0.57,1.45,3.00
Interest,0.46,0.40,0.37,0.40,0.38,0.35,0.00,0.68,0.45,0.49,0.23,0.03,0.26
Depreciation,0.08,0.06,0.06,0.06,0.06,0.06,0.04,0.03,0.07,0.03,0.07,0.07,0.10
Profit before tax,3.47,1.85,1.79,2.13,1.37,1.66,0.13,-0.33,0.18,-0.01,1.13,1.05,2.22
Tax %,20.17%,17.30%,26.26%,26.29%,30.66%,27.11%,-261.54%,27.27%,55.56%,800.00%,15.93%,20.00%,17.57%
Net Profit,2.72,1.54,1.33,1.57,0.95,1.20,0.46,-0.43,0.06,-0.09,0.95,0.84,1.39
  └─ Profit from Associates,-0,0,0,0,0,0,0,0,0,0,0,0,-0
  └─ Minority share,0,-0,-0,-0,-0,-0,0,0,0,0,-0,0,0
  └─ Profit excl Excep,3,2,1,2,1,1,0,-0,0,-0,1,1,1
  └─ Profit for PE,3,2,1,2,1,1,0,-0,0,-0,1,1,1
  └─ Profit for EPS,3,2,1,2,1,1,0,-0,0,-0,1,1,1
  └─ YOY Profit Growth %,48%,12%,-53%,-49%,-67%,-25%,-60%,-126%,-89%,-104%,88%,322%,1350%
EPS in Rs,0.75,0.42,0.35,0.43,0.25,0.32,0.14,-0.11,0.03,-0.01,0.26,0.25,0.40
Raw PDF,,,,,,,,,,,,,
