Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,65,48,61,64,80,84,87,86,108,93,106,106,171
  └─ YOY Sales Growth %,6%,19%,10%,5%,22%,73%,42%,34%,36%,12%,21%,24%,58%
Expenses,48,38,46,52,67,59,64,64,80,71,76,80,129
  └─ Material Cost %,50%,43%,43%,47%,54%,47%,48%,45%,46%,47%,44%,55%,53%
  └─ Employee Cost %,10%,15%,12%,12%,10%,11%,11%,12%,9%,12%,10%,13%,7%
Operating Profit,17,11,16,12,12,24,23,22,28,22,30,26,43
OPM %,26%,22%,25%,19%,15%,29%,26%,26%,26%,23%,28%,25%,25%
Other Income,1,1,1,1,6,1,2,2,4,2,2,2,12
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.91
  └─ Other income normal,0.75,0.94,1.10,0.77,5.51,0.58,1.67,1.62,4.12,2.38,2.28,2.27,9.05
Interest,2,1,1,2,2,2,3,1,2,1,1,1,2
Depreciation,3,3,3,3,3,4,4,4,4,4,4,4,4
Profit before tax,13,8,12,8,12,20,18,19,27,19,27,23,48
Tax %,8%,26%,28%,30%,21%,28%,30%,28%,22%,27%,27%,27%,20%
Net Profit,12,6,9,6,10,14,13,14,21,14,19,17,39
  └─ Minority share,-1,0,1,1,0,1,1,1,-1,1,1,1,-4
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,0,2
  └─ Profit excl Excep,12,6,9,6,10,14,13,14,21,14,19,17,37
  └─ Profit for PE,11,6,9,7,10,15,14,15,20,15,21,18,32
  └─ Profit for EPS,11,6,9,7,10,15,14,15,20,15,21,18,34
  └─ YOY Profit Growth %,4%,-15%,11%,-32%,-7%,147%,47%,126%,98%,0%,49%,21%,64%
EPS in Rs,1.38,0.77,1.21,0.85,1.28,1.90,1.78,1.87,2.45,1.84,2.56,2.26,4.27
Raw PDF,,,,,,,,,,,,,
