Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,441.40,393.42,393.99,442.90,464.41,378.51,423.75,489.80,513.57,412.15,451.50,496.61,511.04
  └─ YOY Sales Growth %,4.87%,-6.35%,-3.73%,0.58%,5.21%,-3.79%,7.55%,10.59%,10.59%,8.89%,6.55%,1.39%,-0.49%
Expenses,480.52,418.68,427.63,458.12,463.05,419.75,446.55,484.04,487.94,441.70,455.60,481.57,426.79
  └─ Material Cost %,32.39%,34.23%,31.71%,27.44%,24.11%,25.99%,23.66%,23.18%,19.93%,24.56%,23.97%,22.05%,21.74%
  └─ Employee Cost %,22.30%,24.89%,25.70%,23.38%,23.79%,29.81%,25.78%,23.31%,21.07%,29.03%,25.07%,22.16%,19.92%
Operating Profit,-39.12,-25.26,-33.64,-15.22,1.36,-41.24,-22.80,5.76,25.63,-29.55,-4.10,15.04,84.25
OPM %,-8.86%,-6.42%,-8.54%,-3.44%,0.29%,-10.90%,-5.38%,1.18%,4.99%,-7.17%,-0.91%,3.03%,16.49%
Other Income,53.13,51.75,1.88,43.56,32.09,48.59,55.53,40.64,68.68,39.30,47.29,-4.69,-59.07
  └─ Exceptional items,-0,-0,-32,-0,-31,-0,-0,-0,-6,-0,-0,-40,-106
  └─ Other income normal,53,52,33,44,63,49,56,41,74,39,48,36,47
Interest,17.02,17.40,19.59,20.93,19.86,16.93,17.79,16.43,16.19,14.69,15.45,15.37,14.83
Depreciation,31.33,30.06,29.80,28.85,30.50,26.76,24.33,23.58,23.34,23.23,24.87,22.00,22.66
Profit before tax,-34.34,-20.97,-81.15,-21.44,-16.91,-36.34,-9.39,6.39,54.78,-28.17,2.87,-27.02,-12.31
Tax %,-39.63%,-9.49%,-29.82%,-29.38%,-98.17%,-24.08%,-32.59%,150.70%,6.24%,-59.64%,251.22%,-12.29%,-21.53%
Net Profit,-20.73,-18.98,-56.95,-15.14,-0.31,-27.59,-6.33,-3.24,51.36,-11.37,-4.34,-23.70,-9.66
  └─ Minority share,6,1,7,2,2,2,-1,-3,-10,-2,0,0,-4
  └─ Exceptional items AT,0,0,-32,0,-31,0,0,0,-5,0,1,-40,-90
  └─ Profit excl Excep,-21,-19,-25,-15,30,-28,-6,-3,57,-11,-5,17,81
  └─ Profit for PE,-15,-18,-22,-13,32,-26,-8,-6,45,-13,-5,16,77
  └─ Profit for EPS,-15,-18,-50,-13,1,-26,-8,-6,41,-13,-4,-23,-14
  └─ YOY Profit Growth %,-189%,47%,86%,40%,314%,-39%,66%,54%,42%,48%,40%,374%,69%
EPS in Rs,-0.64,-0.79,-2.16,-0.56,0.05,-1.10,-0.33,-0.26,1.76,-0.57,-0.17,-1.00,-0.58
Raw PDF,,,,,,,,,,,,,
