Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,637,498,531,741,741,527,589,800,827,574,598,873,895
  └─ YOY Sales Growth %,111.68%,26.33%,32.30%,26.41%,16.37%,5.71%,11.01%,7.95%,11.62%,8.93%,1.52%,9.09%,8.19%
Expenses,433,343,388,417,437,392,414,443,477,414,444,497,561
  └─ Material Cost %,8.29%,9.79%,9.52%,8.71%,8.69%,10.20%,9.65%,8.53%,8.19%,10.20%,10.48%,9.03%,8.49%
  └─ Employee Cost %,18.19%,22.02%,24.08%,16.79%,17.53%,24.46%,22.59%,17.49%,17.25%,24.21%,24.53%,17.74%,18.60%
Operating Profit,204,155,143,324,304,135,175,357,351,160,154,376,334
OPM %,32%,31%,27%,44%,41%,26%,30%,45%,42%,28%,26%,43%,37%
Other Income,-16,28,26,18,69,37,40,48,43,-66,53,26,78
  └─ Exceptional items,-51,0,0,-24,17,-2,-2,-2,-22,-110,8,-30,0
  └─ Other income normal,36,28,26,42,52,39,42,50,65,44,44,56,78
Interest,12,6,6,5,2,5,5,6,6,6,6,6,6
Depreciation,32,32,33,34,33,33,34,34,33,33,35,37,38
Profit before tax,145,145,130,304,338,134,175,364,355,54,166,360,368
Tax %,36%,27%,28%,24%,27%,28%,24%,23%,26%,32%,30%,29%,32%
Net Profit,92,106,94,230,248,97,133,279,262,37,117,255,249
  └─ Minority share,-8,-2,-1,-11,-25,-5,-3,-14,-9,-3,-3,-12,-11
  └─ Exceptional items AT,-33,0,0,-18,12,-2,-2,-2,-16,-93,6,-21,0
  └─ Profit excl Excep,125,106,94,248,236,98,134,280,278,130,111,276,249
  └─ Profit for PE,114,104,93,237,212,94,131,266,269,119,108,263,238
  └─ Profit for EPS,84,104,93,219,223,92,130,264,253,34,114,243,238
  └─ YOY Profit Growth %,996%,89%,110%,62%,86%,-10%,41%,12%,26%,27%,-18%,-1%,-12%
EPS in Rs,1.35,1.66,1.49,3.51,3.56,1.47,2.08,4.23,4.04,0.54,1.82,3.89,3.80
Raw PDF,,,,,,,,,,,,,
