Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2841,2921,2849,2877,3366,3134,2497,2590,3096,2620,1926,2138,2300
  └─ YOY Sales Growth %,6.66%,1.26%,9.74%,23.87%,18.46%,7.31%,-12.35%,-9.98%,-8.01%,-16.39%,-22.87%,-17.45%,-25.72%
Expenses,2671,2527,2508,2520,3036,2656,1962,2113,2435,2100,1455,1756,1908
  └─ Material Cost %,90%,82%,83%,83%,86%,80%,72%,76%,74%,75%,69%,77%,75%
  └─ Employee Cost %,2%,2%,3%,2%,0%,2%,2%,2%,2%,2%,2%,2%,3%
Operating Profit,170,394,341,357,330,478,535,477,661,521,471,382,392
OPM %,6%,13%,12%,12%,10%,15%,21%,18%,21%,20%,24%,18%,17%
Other Income,48,24,135,155,149,20,182,138,86,386,191,755,65
  └─ Exceptional items,38,0,89,130,99,0,158,94,36,169,122,585,4
  └─ Other income normal,10,24,46,25,50,20,23,43,50,216,69,170,61
Interest,128,256,261,244,252,297,322,320,309,498,320,349,236
Depreciation,97,97,96,95,90,88,86,86,87,78,77,75,68
Profit before tax,-7,64,118,173,137,113,309,208,350,330,265,713,153
Tax %,859%,81%,38%,35%,98%,-23%,14%,24%,21%,18%,19%,-11%,19%
Net Profit,-70,12,73,113,3,140,266,158,277,271,214,789,124
  └─ Profit from Associates,0,0,0,0,0,0,0,0,0,0,0,-0,0
  └─ Minority share,-4,0,-5,-5,3,-20,-31,-42,-106,-43,-33,41,-62
  └─ Exceptional items AT,-67,0,49,85,2,0,123,71,28,135,94,547,2
  └─ Profit excl Excep,-2,12,24,28,1,140,143,86,248,137,120,242,122
  └─ Profit for PE,-6,13,22,27,3,119,127,63,153,115,102,283,61
  └─ Profit for EPS,-73,13,69,107,5,119,235,115,171,229,181,830,62
  └─ YOY Profit Growth %,89%,118%,932%,123%,157%,842%,466%,136%,4382%,-4%,-20%,349%,-60%
EPS in Rs,-5.00,0.87,4.69,7.34,0.37,8.17,16.09,7.88,11.68,14.10,11.17,51.09,3.82
Raw PDF,,,,,,,,,,,,,
