Metric,Mar 2025,Mar 2026
Sales,32.16,48.24
Expenses,25.24,41.34
  └─ Employee Cost %,12.13%,13.00%
Operating Profit,6.92,6.90
OPM %,21.52%,14.30%
Other Income,0.16,0.69
  └─ Other income normal,0.16,0.69
Interest,0.00,0.00
Depreciation,0.07,1.24
Profit before tax,7.01,6.35
Tax %,27.25%,30.87%
Net Profit,5.10,4.40
  └─ Profit excl Excep,5.10,4.40
  └─ Profit for PE,5.10,4.40
  └─ Profit for EPS,5.10,4.40
EPS in Rs,4.90,3.11
Raw PDF,,
