Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,128.93,129.19,143.02,150.50,136.46,115.72,147.35,163.49,132.53,166.70,141.13,165.19,166.75
  └─ YOY Sales Growth %,-8.38%,16.70%,36.05%,30.64%,5.84%,-10.43%,3.03%,8.63%,-2.88%,44.05%,-4.22%,1.04%,25.82%
Expenses,134.60,139.50,146.58,150.65,142.50,129.71,140.35,155.53,159.41,167.88,158.92,153.45,164.18
  └─ Material Cost %,44.58%,42.46%,40.69%,44.73%,36.46%,36.05%,29.31%,38.26%,39.30%,46.32%,41.76%,41.12%,45.81%
  └─ Employee Cost %,23.70%,27.84%,26.23%,25.02%,28.16%,32.41%,29.48%,26.29%,37.07%,27.43%,33.81%,24.54%,28.08%
Operating Profit,-5.67,-10.31,-3.56,-0.15,-6.04,-13.99,7.00,7.96,-26.88,-1.18,-17.79,11.74,2.57
OPM %,-4.40%,-7.98%,-2.49%,-0.10%,-4.43%,-12.09%,4.75%,4.87%,-20.28%,-0.71%,-12.61%,7.11%,1.54%
Other Income,34.44,33.82,6.00,8.46,13.55,6.54,7.42,6.39,36.30,16.99,9.10,5.05,5.26
  └─ Exceptional items,19.38,27.74,2.77,2.78,2.74,2.74,2.77,2.77,27.71,11.32,2.70,2.77,2.71
  └─ Other income normal,15.06,6.08,3.23,5.68,10.81,3.80,4.65,3.62,8.59,5.67,6.40,2.28,2.55
Interest,1.05,1.00,0.91,0.85,0.82,0.87,0.98,0.99,1.04,0.86,2.14,1.85,1.20
Depreciation,9.51,9.48,9.31,9.11,8.81,8.73,8.68,8.98,8.42,8.39,8.34,8.45,7.88
Profit before tax,18.21,13.03,-7.78,-1.65,-2.12,-17.05,4.76,4.38,-0.04,6.56,-19.17,6.49,-1.25
Tax %,169.63%,15.73%,6.56%,33.33%,-6.13%,-6.86%,1.05%,-1.37%,4875.00%,39.63%,-26.92%,40.06%,-20.00%
Net Profit,-12.68,10.98,-8.29,-2.20,-1.99,-15.88,4.71,4.44,-1.99,3.96,-14.01,3.89,-1.00
  └─ Minority share,0,0,0,-0,0,0,0,0,0,0,0,0,2
  └─ Exceptional items AT,-12,26,3,2,3,3,3,3,26,9,3,2,2
  └─ Profit excl Excep,-1,-15,-11,-4,-5,-19,2,2,-28,-5,-17,2,-3
  └─ Profit for PE,-1,-15,-11,-4,-5,-19,2,2,-26,-5,-17,2,-2
  └─ Profit for EPS,-13,11,-8,-2,-2,-16,5,5,-2,4,-14,4,1
  └─ YOY Profit Growth %,97%,82%,-144%,17%,-298%,-26%,119%,139%,-466%,75%,-906%,33%,93%
EPS in Rs,-2.07,1.79,-1.35,-0.37,-0.32,-2.58,0.78,0.74,-0.31,0.66,-2.27,0.65,0.08
Raw PDF,,,,,,,,,,,,,
