Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1115,1056,1096,1156,1167,1145,1219,1294,1341,1379,1451,1507,1557
  └─ YOY Sales Growth %,10.15%,1.32%,-1.78%,4.58%,4.68%,8.47%,11.23%,11.96%,14.94%,20.35%,19.09%,16.45%,16.10%
Expenses,926,808,816,868,879,851,913,1030,1075,1085,1156,1202,1256
  └─ Material Cost %,72%,68%,63%,64%,60%,62%,63%,69%,67%,68%,69%,69%,68%
  └─ Employee Cost %,1%,1%,2%,1%,2%,1%,1%,1%,1%,1%,1%,1%,1%
Operating Profit,189,248,280,288,288,295,306,265,266,293,295,305,301
OPM %,17%,23%,26%,25%,25%,26%,25%,20%,20%,21%,20%,20%,19%
Other Income,9,10,15,18,19,9,16,8,14,12,12,12,24
  └─ Other income normal,9.49,10.02,14.87,17.79,19.24,9.02,15.99,8.00,14.41,12.32,11.55,11.71,24.28
Interest,32,24,27,31,29,26,23,27,24,28,26,41,35
Depreciation,31,33,38,39,49,46,51,53,53,56,62,62,63
Profit before tax,136,201,230,236,229,232,247,192,204,222,219,214,227
Tax %,28%,25%,25%,25%,27%,26%,25%,26%,24%,26%,25%,26%,26%
Net Profit,98,150,173,177,168,172,186,142,155,165,163,159,168
  └─ Profit excl Excep,98,150,173,177,168,172,186,142,155,165,163,159,168
  └─ Profit for PE,98,150,173,177,168,172,186,142,155,165,163,159,168
  └─ Profit for EPS,98,150,173,177,168,172,186,142,155,165,163,159,168
  └─ YOY Profit Growth %,21%,9%,8%,18%,72%,14%,7%,-19%,-8%,-4%,-12%,11%,9%
EPS in Rs,0.89,1.37,1.57,1.61,1.53,1.56,1.69,1.29,1.41,1.50,1.49,1.44,1.53
Raw PDF,,,,,,,,,,,,,
