Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,6753,7076,7132,7199,7193,7383,7465,7547,7727,8058,8188,8146,8101
  └─ YOY Sales Growth %,-5.11%,2.59%,-10.47%,6.42%,6.52%,4.34%,4.67%,4.84%,7.42%,9.14%,9.68%,7.94%,4.84%
Expenses,3320,3596,3711,3615,3122,2879,2602,589,3332,3668,3616,3678,3677
  └─ Material Cost %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.02%,0.01%,0.03%,0.06%
  └─ Employee Cost %,2.89%,2.61%,2.74%,2.76%,2.82%,2.67%,2.78%,2.87%,2.85%,2.65%,2.50%,2.81%,2.85%
Operating Profit,3433,3480,3422,3584,4072,4504,4864,6958,4395,4390,4572,4468,4424
OPM %,51%,49%,48%,50%,57%,61%,65%,92%,57%,54%,56%,55%,55%
Other Income,116,56,97,99,108,56,114,84,92,85,83,154,155
  └─ Other income normal,116,56,97,99,108,56,114,84,92,85,83,154,155
Interest,336,352,246,11,127,408,418,255,431,437,376,404,376
Depreciation,1320,1374,1526,1596,1564,1560,1580,1568,1693,1704,1801,1798,1838
Profit before tax,1893,1810,1747,2076,2489,2592,2980,5219,2363,2334,2478,2420,2365
Tax %,26%,26%,26%,26%,26%,26%,25%,23%,25%,26%,26%,27%,24%
Net Profit,1399,1348,1295,1540,1853,1926,2224,4003,1779,1737,1839,1776,1793
  └─ Profit excl Excep,1399,1348,1295,1540,1853,1926,2224,4003,1779,1737,1839,1776,1793
  └─ Profit for PE,1399,1348,1295,1540,1853,1926,2224,4003,1779,1737,1839,1776,1793
  └─ Profit for EPS,1399,1348,1295,1540,1853,1926,2224,4003,1779,1737,1839,1776,1793
  └─ YOY Profit Growth %,-23%,182%,49%,451%,32%,43%,72%,160%,-4%,-10%,-17%,-56%,1%
EPS in Rs,5.19,5.00,4.80,5.72,6.88,7.15,8.43,15.17,6.74,6.58,6.97,6.73,6.80
Raw PDF,,,,,,,,,,,,,
