Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,41.96,21.27,24.70,22.70,20.68,21.78,15.57,26.14,37.79,24.94,22.67,27.31,42.46
  └─ YOY Sales Growth %,-30.26%,-47.61%,-14.62%,-29.42%,-50.71%,2.40%,-36.96%,15.15%,82.74%,14.51%,45.60%,4.48%,12.36%
Expenses,41.73,20.11,24.04,22.32,20.48,20.85,15.01,25.57,37.06,23.82,21.54,25.57,39.56
  └─ Material Cost %,87%,83%,87%,85%,85%,81%,78%,85%,84%,79%,78%,78%,78%
  └─ Employee Cost %,8%,7%,8%,8%,9%,10%,12%,10%,7%,10%,13%,11%,9%
Operating Profit,0.23,1.16,0.66,0.38,0.20,0.93,0.56,0.57,0.73,1.12,1.13,1.74,2.90
OPM %,0.55%,5.45%,2.67%,1.67%,0.97%,4.27%,3.60%,2.18%,1.93%,4.49%,4.98%,6.37%,6.83%
Other Income,0.19,0.01,0.02,0.00,-2.20,0.00,0.04,0.23,0.78,0.06,0.75,0.04,0.39
  └─ Exceptional items,0.00,0.00,0.00,0.00,-2.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.19,0.01,0.02,0.00,0.41,0.00,0.04,0.23,0.78,0.06,0.75,0.04,0.39
Interest,0.09,0.19,0.22,0.08,0.16,0.23,0.04,0.11,0.32,0.25,0.21,0.41,0.26
Depreciation,0.29,0.21,0.21,0.21,0.21,0.18,0.18,0.40,0.57,0.29,0.29,0.32,0.37
Profit before tax,0.04,0.77,0.25,0.09,-2.37,0.52,0.38,0.29,0.62,0.64,1.38,1.05,2.66
Tax %,-575.00%,-3.90%,-12.00%,-33.33%,-1.27%,-5.77%,-7.89%,-17.24%,8.06%,-9.38%,-5.80%,-6.67%,-11.28%
Net Profit,0.26,0.80,0.28,0.12,-2.34,0.55,0.41,0.34,0.57,0.69,1.46,1.13,2.96
  └─ Exceptional items AT,0,0,0,0,-3,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,0,1,0,0,0,1,0,0,1,1,1,1,3
  └─ Profit for PE,0,1,0,0,0,1,0,0,1,1,1,1,3
  └─ Profit for EPS,0,1,0,0,-2,1,0,0,1,1,1,1,3
  └─ YOY Profit Growth %,-81%,-52%,-67%,-94%,4%,-31%,46%,183%,111%,25%,256%,232%,419%
EPS in Rs,0.12,0.38,0.13,0.06,-1.10,0.26,0.17,0.14,0.24,0.29,0.61,0.45,1.18
Raw PDF,,,,,,,,,,,,,
