Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2214,2355,2478,2728,2301,2574,2277,2948,2445,2500,2792,3280,2968
  └─ YOY Sales Growth %,17.38%,15.90%,31.04%,19.04%,3.89%,9.28%,-8.09%,8.08%,6.27%,-2.86%,22.58%,11.28%,21.40%
Expenses,1981,2024,2214,2402,2015,2259,2047,2616,2158,2179,2432,2846,2588
  └─ Material Cost %,72%,70%,70%,72%,69%,71%,70%,73%,69%,69%,69%,71%,69%
  └─ Employee Cost %,7%,6%,8%,6%,8%,7%,8%,7%,8%,8%,7%,7%,7%
Operating Profit,233,331,264,325,285,315,230,332,287,321,360,435,381
OPM %,11%,14%,11%,12%,12%,12%,10%,11%,12%,13%,13%,13%,13%
Other Income,86,99,94,129,133,140,140,143,178,1260,134,102,122
  └─ Exceptional items,0,0,0,28,27,37,24,33,45,1104,0,-52,0
  └─ Other income normal,86,99,94,101,106,103,116,110,132,156,134,154,122
Interest,4,3,9,11,12,11,10,4,5,4,5,6,6
Depreciation,38,40,58,57,59,59,61,62,62,60,62,64,69
Profit before tax,278,386,290,386,347,385,299,410,398,1518,427,466,428
Tax %,22%,25%,27%,23%,22%,22%,-8%,22%,20%,8%,26%,23%,25%
Net Profit,216,290,211,299,270,302,324,321,318,1397,318,358,321
  └─ Minority share,0,0,0,-0,0,-0,0,0,0,0,0,-0,0
  └─ Exceptional items AT,0,0,0,28,27,37,24,33,45,1085,0,-40,0
  └─ Profit excl Excep,216,290,211,270,243,264,300,288,274,312,318,399,321
  └─ Profit for PE,216,290,211,270,243,264,300,288,274,312,318,399,321
  └─ Profit for EPS,216,290,211,299,270,302,324,321,318,1397,318,358,321
  └─ YOY Profit Growth %,13%,106%,57%,50%,12%,-9%,43%,6%,12%,18%,6%,38%,17%
EPS in Rs,16.41,26.24,19.05,27.01,24.43,27.30,28.98,28.66,28.46,124.88,28.44,32.03,28.65
Raw PDF,,,,,,,,,,,,,
