Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,30.34,34.20,40.86,31.73,24.27,26.42,28.58,24.38,19.09,16.67,19.18,18.86,25.50
  └─ YOY Sales Growth %,-9.35%,56.67%,92.10%,63.56%,-20.01%,-22.75%,-30.05%,-23.16%,-21.34%,-36.90%,-32.89%,-22.64%,33.58%
Expenses,25.98,36.26,33.91,25.36,22.79,21.53,22.53,22.05,17.60,15.71,18.69,15.65,17.96
  └─ Material Cost %,46.21%,58.07%,54.26%,39.49%,40.67%,40.39%,37.09%,38.80%,28.03%,28.43%,32.48%,29.85%,24.20%
  └─ Employee Cost %,25.28%,22.13%,18.72%,23.29%,30.00%,25.74%,24.53%,27.89%,31.64%,39.23%,33.58%,34.31%,27.80%
Operating Profit,4.36,-2.06,6.95,6.37,1.48,4.89,6.05,2.33,1.49,0.96,0.49,3.21,7.54
OPM %,14.37%,-6.02%,17.01%,20.08%,6.10%,18.51%,21.17%,9.56%,7.81%,5.76%,2.55%,17.02%,29.57%
Other Income,0.96,1.47,9.04,1.55,1.55,1.96,0.75,1.31,-11.23,1.11,0.43,3.72,2.80
  └─ Exceptional items,0.00,0.00,9.39,0.00,0.00,0.00,0.00,0.00,-12.13,0.00,0.00,2.71,2.79
  └─ Other income normal,0.96,1.47,-0.35,1.55,1.55,1.96,0.75,1.31,0.90,1.11,0.43,1.01,0.01
Interest,2.88,7.28,4.75,6.12,3.72,6.56,8.00,7.62,7.93,8.83,9.04,8.72,10.46
Depreciation,5.27,5.18,5.21,5.22,5.15,5.03,5.07,5.95,4.12,4.99,4.98,4.88,4.86
Profit before tax,-2.83,-13.05,6.03,-3.42,-5.84,-4.74,-6.27,-9.93,-21.79,-11.75,-13.10,-6.67,-4.98
Tax %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Net Profit,-2.83,-13.05,6.03,-3.42,-5.85,-4.74,-6.26,-9.93,-21.79,-11.74,-13.11,-6.67,-4.98
  └─ Minority share,-1.15,0.94,0.38,2.33,-4.36,-0.30,-0.87,-0.09,-0.45,0.14,-0.72,0.29,0.10
  └─ Exceptional items AT,0.00,0.00,9.39,0.00,0.00,0.00,0.00,0.00,-12.13,0.00,0.00,2.71,2.79
  └─ Profit excl Excep,-2.83,-13.05,-3.36,-3.42,-5.85,-4.74,-6.26,-9.93,-9.66,-11.74,-13.11,-9.38,-7.77
  └─ Profit for PE,-3.98,-12.11,-2.98,-1.09,-10.21,-5.04,-7.13,-10.02,-10.11,-11.60,-13.83,-8.97,-7.61
  └─ Profit for EPS,-3.98,-12.11,6.41,-1.09,-10.21,-5.04,-7.13,-10.02,-22.24,-11.60,-13.83,-6.38,-4.88
  └─ YOY Profit Growth %,37.62%,-15.66%,36.46%,89.58%,-156.53%,58.38%,-139.26%,-819.27%,0.98%,-130.16%,-93.97%,10.46%,24.69%
EPS in Rs,-6.12,-18.63,9.86,-1.68,-15.71,-7.75,-10.97,-15.42,-34.22,-17.85,-21.28,-9.82,-7.51
Raw PDF,,,,,,,,,,,,,
